,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,-5936.3998098850025,-6052.070087441217,-5977.683481893955,-110332.9939047091,-106457.02260220321,-103046.01228785662,-77718.0436513476,-5983.4725837078795,-5962.618406131078,-5999.722301926888,-6074.086555729694,-117063.75236079126,-115331.00042712694,-111898.62184508108,-115747.34637109595,0.032546875
2,-5853.117210044528,-6049.946671717963,-5961.903150308508,-110371.97534703916,-106416.72240695028,-103055.80235192804,-77717.3954507584,-6044.381087348591,-6043.19644489246,-6107.815338112752,-6224.446740680545,-117036.86321221152,-115535.3177231929,-111876.58302504815,-115799.73886009918,0.032546875
3,-5905.509699047769,-6045.453971082446,-5968.005176544807,-110346.53906184902,-106447.09842766506,-103048.58273846898,-77716.90371238039,-5977.035281304751,-5955.84582756112,-5995.3860635025585,-6067.20221843746,-117063.32767764661,-115316.11416531971,-111899.38180439256,-115744.93238269478,0.032546875
4,-5881.749794691777,-6053.813523508731,-5968.519266667279,-110355.68092533124,-106423.51733726471,-103050.75085768115,-77714.42266874584,-6045.185750148982,-6045.364564104625,-6107.457710201467,-6226.033714536872,-117033.35398833203,-115541.75502559604,-111872.53735930174,-115796.87783680891,0.032546875
5,-5876.027748111218,-6042.145912903061,-5961.366708441581,-110365.78391382503,-106438.24713686075,-103055.71294495022,-77719.25064554819,-5976.565894671189,-5953.677708348955,-5996.99538910334,-6066.911645759541,-117065.04876196967,-115309.94508385005,-111901.52757186026,-115746.072321662,0.032546875
6,-5911.879946217531,-6058.395631122069,-5976.118859782084,-110340.25822165707,-106431.69807573534,-103046.28050879008,-77713.81917164555,-6048.002069950351,-6047.085648427684,-6106.206012511971,-6224.80436859183,-117034.85155521054,-115542.51498490751,-111872.7608767463,-115795.00029027466,0.03
7,-5845.674079140911,-6037.407343078536,-5953.297728693215,-110380.62547214335,-106428.54647976714,-103059.64685197436,-77720.36823277095,-5978.286978994248,-5955.5329031387455,-6002.382159517069,-6073.036023740295,-117065.40638988095,-115313.07432807378,-111902.62280733859,-115749.40273158584,0.03
8,-5944.044106488718,-6064.095325958172,-5985.394833731036,-110324.65670402726,-106443.4774450633,-103042.61482269941,-77714.40031700139,-6044.29168037077,-6044.135218159583,-6098.6958263749875,-6216.444816165545,-117033.66691275442,-115534.11072899232,-111870.9056819565,-115789.6358716054,0.03
9,-5820.1707387174065,-6035.552148288745,-5948.469751890869,-110396.11523105088,-106420.85747967452,-103064.8771601769,-77722.11166883846,-5984.031377319262,-5962.886627064541,-6013.915659656008,-6086.961160535951,-117066.12164570352,-115327.15592708063,-111904.23213293936,-115756.44353108926,0.03
10,-5967.893417822531,-6065.034099225295,-5989.485202966357,-110309.16694511974,-106449.55711955513,-103036.24457552965,-77711.11461056645,-6042.5258925588005,-6040.357773346636,-6091.163288493549,-6205.738330571453,-117037.62317152301,-115520.14088870776,-111873.34202210212,-115785.29963318106,0.03
11,-5793.236886648761,-6029.360715074625,-5939.529054108746,-110404.56419045498,-106408.38520626846,-103064.58658749898,-77719.0494798481,-5986.512420953801,-5965.993519543829,-6021.537604515267,-6098.025274041328,-117060.42195086741,-115340.38815979817,-111898.59949333663,-115757.91874622331,0.028
12,-5986.42301397598,-6065.43643062549,-5992.793261145743,-110297.4322792807,-106456.01677370272,-103032.40007548334,-77709.77350589914,-6032.892290698564,-6029.271308096803,-6075.986454008395,-6186.493478595434,-117036.68439825588,-115495.33045236237,-111871.64328952352,-115775.68838306528,0.028
13,-5779.021177175186,-6031.618241264611,-5939.640812831022,-110416.83529816095,-106405.63594170046,-103071.06859339101,-77722.82692466104,-5994.223772790882,-5977.415260960492,-6035.887424455575,-6117.583050439722,-117058.81262526664,-115364.39393334318,-111898.64419682554,-115766.45711260523,0.028
14,-6001.912772883507,-6067.291625415281,-5997.04009259225,-110290.61499722184,-106463.75047728425,-103031.08132256048,-77710.13113381043,-6027.639630751566,-6023.012819649318,-6065.302320158758,-6171.406051088101,-117042.09352041407,-115473.2022253516,-111877.07476342616,-115772.06740046352,0.028
15,-5768.582912514557,-6029.897156941553,-5936.377458140548,-110418.310513295,-106398.9080666194,-103069.14634336786,-77720.43528800432,-6001.219868805393,-5987.18297328746,-6049.097305428661,-6136.783198926831,-117053.44820659736,-115390.38901214469,-111893.4585921119,-115771.7768277856,0.028
16,-6007.6571712085215,-6067.336328904192,-5998.336493770658,-110289.29624429897,-106468.1761226864,-103030.7683981381,-77711.6957559223,-6020.062389381217,-6012.3510375441365,-6051.6230525521105,-6151.848274689708,-117046.16153790493,-115444.41317849317,-111880.09224892763,-115765.42893236029,0.028
17,-5768.739374725745,-6032.4899592983675,-5938.657336074989,-110419.42810051778,-106398.39397649694,-103070.50979977964,-77722.26813104966,-6012.015761377306,-6001.041054849751,-6065.39172713658,-6159.291405593325,-117051.41419785193,-115420.34034971481,-111892.05043221122,-115780.53871161208,0.028
18,-6001.689255438955,-6063.268311413326,-5995.207249546916,-110289.74327918807,-106468.28788140869,-103030.70134290474,-77710.93579661081,-6009.199441575938,-6000.549316471734,-6036.803845978242,-6131.754056424386,-117048.24025013928,-115413.88069556722,-111883.06503094018,-115758.96927821271,0.028
19,-5776.2048573738175,-6035.373334333102,-5942.121856465561,-110414.80128941553,-106399.62332244198,-103070.04041314608,-77721.73168918272,-6017.469587024401,-6011.5910782326555,-6076.902875531063,-6178.022167446872,-117044.14988090395,-115447.94475411711,-111886.44014435294,-115785.34433666996,0.028
20,-5992.145060556539,-6062.396593379569,-5994.089662324151,-110298.70632871466,-106469.49487560928,-103035.1716917958,-77713.66270943436,-6002.538621728257,-5992.010950089807,-6026.47734003989,-6115.6608004165655,-117054.0740554421,-115386.94684349858,-111889.56938857668,-115756.51058632262,0.028
21,-5795.069729694096,-6041.944747202962,-5950.07907749165,-110407.38051025636,-106405.367720767,-103068.6769567343,-77723.36336652796,-6029.38306681908,-6026.186767361971,-6092.213820482948,-6199.6586560796095,-117042.71936925882,-115478.67840274316,-111884.47319084087,-115793.30155769606,0.028
22,-5974.464830692391,-6059.356756133647,-5990.021644833284,-110308.56344801944,-106467.2820529082,-103037.74214240815,-77716.1437530689,-5995.542525713745,-5982.600865674122,-6016.530813757278,-6100.372207209135,-117058.74557003326,-115360.21415713003,-111894.01738572329,-115753.18017639879,0.028
23,-5819.34372417256,-6048.605567050644,-5959.13153399605,-110395.46703046167,-106413.70492144882,-103066.3747270554,-77724.72682293975,-6039.419000079513,-6040.603642535644,-6105.691922389498,-6219.305839455824,-117041.55707854714,-115507.37804262376,-111883.53441757374,-115801.12466825542,0.028
24,-5950.4814088918465,-6055.266386898325,-5984.5901709306445,-110321.97449469264,-106463.01286971723,-103043.15126456635,-77718.13305832542,-5987.831173876664,-5974.911865581497,-6008.953572386929,-6088.771651836831,-117061.47248285681,-115338.35415105274,-111898.42067938099,-115751.81671998701,0.028
25,-5845.115285529529,-6053.612357808633,-5966.842885833131,-110381.94422506623,-106420.63396222997,-103063.51370376513,-77723.63158746142,-6044.917529215519,-6049.298471128759,-6112.598611426189,-6230.973450061495,-117038.36077909003,-115526.37702541078,-111880.65104253902,-115804.18685724579,0.028
26,-5924.240460901316,-6051.958328718941,-5978.711662138899,-110338.89476524529,-106456.95554696984,-103049.67797394728,-77720.7929159156,-5985.3501302421255,-5970.173295756972,-6006.13725258556,-6082.468459900434,-117066.14399744797,-115322.70792993403,-111903.67333932799,-115752.97901069869,0.026000000000000002
27,-5872.809096909654,-6056.205160165448,-5972.453173691413,-110362.22998645664,-106426.44541578834,-103055.46707576122,-77720.25647404867,-6048.29264262827,-6053.545302575267,-6114.766730638353,-6236.248461752947,-117034.94096218837,-115537.6646563607,-111875.9571762034,-115803.20338048977,0.026000000000000002
28,-5892.076300630129,-6045.05163968225,-5968.94394981193,-110351.299983418,-106446.78550324267,-103050.9743751257,-77720.43528800432,-5980.075118550672,-5964.406545687502,-6003.075063595184,-6077.662834842544,-117064.80289278066,-115311.04031932836,-111902.95808350541,-115751.19087114226,0.026000000000000002
29,-5897.686588488411,-6057.948596232963,-5977.079984793661,-110343.9909629811,-106432.61449725801,-103047.93453787977,-77716.85900889146,-6047.3985728500575,-6054.685241542487,-6112.039817814805,-6234.952060574539,-117032.124642387,-115539.60925812833,-111872.91733895747,-115800.05178452157,0.026000000000000002
30,-5861.119134559529,-6040.29071811327,-5960.785563085743,-110368.06379175947,-106437.28601184918,-103056.11527635042,-77720.83761940451,-5976.834115604654,-5961.679632863955,-6003.097415339639,-6077.305206931259,-117062.99240147977,-115306.23469427046,-111902.35458640511,-115750.85559497544,0.026000000000000002
31,-5932.532958094234,-6065.4140788810355,-5987.786470387754,-110331.2951721305,-106444.23740437477,-103046.74989542365,-77718.02129960315,-6048.382049606091,-6054.86405549813,-6108.7317596354205,-6230.951098317039,-117033.42104356541,-115536.85999356033,-111873.11850465757,-115797.28016820911,0.028
32,-5835.571090647112,-6039.866034968619,-5956.874007806064,-110388.02389955806,-106430.0663983901,-103064.36307005443,-77724.72682293975,-5984.7019296529215,-5968.586321900645,-6015.212060834416,-6090.336273948703,-117066.6804393149,-115317.67878743158,-111906.44495564044,-115758.90222297935,0.028
33,-5961.366708441581,-6069.102116716161,-5994.491993724346,-110316.02893066753,-106452.88752947898,-103041.56429071001,-77717.14958156939,-6047.3985728500575,-6052.092439185672,-6102.585029910211,-6222.256269723925,-117036.21501162232,-115526.08645273287,-111874.81723723617,-115793.39096467388,0.028
34,-5813.666381080911,-6040.29071811327,-5954.012984515784,-110403.82658288797,-106424.05377913163,-103070.5321515241,-77728.88424740842,-5990.960418100407,-5976.700005137922,-6027.796092962753,-6105.893088089596,-117066.25575617026,-115334.46494751751,-111907.04845274072,-115765.60774631593,0.028
35,-5986.601827931622,-6073.706576073954,-6001.5551449722225,-110306.21651485164,-106462.29761389467,-103040.04437208705,-77718.4906862367,-6044.939880959974,-6048.583215306189,-6095.164250751049,-6210.99099051845,-117041.40061633594,-115510.6190455698,-111879.1087721716,-115789.74763032766,0.028
36,-5792.812203504111,-6037.966136689918,-5948.425048401958,-110415.1589173268,-106414.12960459347,-103073.66139574784,-77728.10193635248,-5998.694121681943,-5985.104261053117,-6040.9389187024735,-6122.5451377088,-117064.93700324738,-115354.58151752729,-111905.64029284005,-115771.15097894084,0.026000000000000002
37,-6001.041054849751,-6072.097250473172,-6001.644551950044,-110296.00176763556,-106464.21986391782,-103035.32815400699,-77714.55677921258,-6039.016668679317,-6038.010840178828,-6081.842611055686,-6191.70143505352,-117044.44045358188,-115484.64631851272,-111880.13695241653,-115780.60576684545,0.026000000000000002
38,-5780.004653931219,-6037.4743983119015,-5945.094638478117,-110422.2667720636,-106406.2617905452,-103075.40483181535,-77727.76666018566,-6005.444348507446,-5991.85448787862,-6052.584177563689,-6138.16900708306,-117059.8855090005,-115375.90508173766,-111899.98530149285,-115773.4755603642,0.026000000000000002
39,-6011.389912532558,-6071.940788261984,-6002.4939182393455,-110290.74910768856,-106467.46086686384,-103033.22709002819,-77714.0426890901,-6032.24409010936,-6027.863148196119,-6069.258578927348,-6172.903617966606,-117048.86609898403,-115457.71246644408,-111883.44501059593,-115773.11793245292,0.026000000000000002
40,-5775.869581206987,-6038.435523323479,-5944.133513466539,-110424.2113738312,-106401.0091305982,-103075.1813143708,-77726.60436947398,-6014.496805011846,-6003.2538775508265,-6067.96217774894,-6158.93377768204,-117056.376285121,-115404.1353349847,-111896.40902238,-115778.75057205565,0.026000000000000002
41,-6015.94966840144,-6074.3994801520685,-6004.684389195966,-110295.84530542437,-106471.17125644341,-103036.84807262995,-77716.88136063592,-6026.656153995533,-6017.938973657963,-6057.881540999597,-6154.239911346425,-117055.4822153428,-115429.37045447475,-111888.38474612054,-115766.47946434969,0.03
42,-5782.463345821303,-6042.995279192362,-5947.218054201371,-110424.99368488714,-106399.2656945307,-103076.00832891565,-77726.87259040745,-6029.830101708187,-6018.3413050581585,-6086.87175355813,-6182.201943660015,-117058.14207293297,-115435.76305338896,-111896.40902238,-115786.86425529294,0.03
43,-6010.406435776525,-6073.997148751873,-6003.119767084095,-110303.98134040611,-106470.18777968739,-103040.15613080934,-77719.0494798481,-6022.2752120822925,-6007.52306074179,-6047.353869361147,-6135.956184381984,-117063.05945671315,-115400.44729714959,-111893.905627001,-115760.15392066883,0.03
44,-5796.299075639138,-6048.739677517376,-5952.895397293019,-110422.0656063635,-106401.12088932049,-103076.8800469494,-77728.50426775268,-6042.168264647516,-6031.685296497977,-6102.8085473547635,-6202.9443625145395,-117057.49387234377,-115465.51322525898,-111894.77734503477,-115792.60865361795,0.03
45,-5993.776737901776,-6068.900951016063,-5996.5036507253235,-110312.45265155467,-106464.28691915119,-103042.43600874377,-77718.13305832542,-6014.6979707119435,-5996.436595491958,-6036.133293644583,-6117.895974862096,-117067.90978525995,-115371.65825029115,-111898.44303112544,-115753.6719147768,0.031
46,-5813.755788058733,-6050.058430440239,-5955.13057173855,-110409.01218760159,-106400.09270907554,-103070.93448292429,-77723.13984908341,-6048.896139728563,-6040.067200668717,-6112.3750939816355,-6217.696513855042,-117051.4812530853,-115489.96603369308,-111887.78124902026,-115792.76511582913,0.031
47,-5970.262702734793,-6062.508352101845,-5987.674711665477,-110323.96379994915,-106454.92153822441,-103043.68770643327,-77716.21080830226,-6006.964267130407,-5983.718452896888,-6025.292697583759,-6100.34985546468,-117070.45788412786,-115343.4279970441,-111899.87354277058,-115746.072321662,0.031
48,-5838.812093593132,-6055.914587487529,-5962.41724043098,-110397.72455665166,-106405.27831378917,-103067.26879683361,-77723.16220082786,-6057.76978227732,-6048.806732750742,-6121.4946057194,-6230.146435516648,-117049.71546527333,-115510.6190455698,-111883.98145246286,-115793.94975828526,0.031
49,-5946.145170467516,-6059.870846256119,-5982.489106951846,-110340.68290480172,-106449.75828525523,-103049.76738092511,-77720.05530834857,-6003.499746739834,-5977.616426660589,-6020.911755670519,-6090.87271581563,-117075.75524756376,-115324.36195902372,-111904.90268527302,-115744.32888559448,0.031
0,-5865.857704384053,-6060.228474167404,-5969.480391678857,-110382.34655646642,-106412.05089235913,-103062.73139270919,-77721.53052348262,-6063.067145713228,-6056.920415988018,-6127.373114511146,-6239.780037376886,-117047.56969780562,-115527.58401961137,-111881.81333325068,-115795.35791818595,0.0315
1,-5917.758455009277,-6055.780477020798,-5975.850638848619,-110357.6478788433,-106442.40456132944,-103056.29409030607,-77721.1505438269,-5998.403549004024,-5971.939083568941,-6017.201366090938,-6084.815393068242,-117076.76107606424,-115310.70504316152,-111907.13785971855,-115743.23365011618,0.0315
2,-5898.513603033257,-6066.509314359345,-5979.13634528355,-110366.65563185878,-106421.68449421937,-103059.06570661852,-77720.45763974877,-6068.833895782697,-6063.469477113424,-6131.172911068548,-6246.038525824371,-117048.28495362819,-115539.00576102803,-111881.52276057277,-115796.90018855337,0.0315
3,-5889.192925595395,-6052.6735845415105,-5969.949778312419,-110374.36698369587,-106434.84967170355,-103061.21147408623,-77723.58688397252,-5999.6105432046115,-5971.581455657656,-6020.263555081315,-6086.82705006922,-117079.48798888779,-115307.17346753759,-111909.93182777546,-115746.29583910655,0.0315
4,-5932.488254605324,-6073.907741774052,-5990.5133832113015,-110351.00941074008,-106434.76026472573,-103055.42237227231,-77723.11749733896,-6071.136125461594,-6066.308148659247,-6129.898861634596,-6245.591490935265,-117049.64841003995,-115541.10682500683,-111881.58981580613,-115796.34139494198,0.0315
5,-5861.3203002596265,-6050.661927540533,-5965.546484654723,-110390.79551587052,-106429.55230826764,-103067.64877648935,-77727.92312239685,-6002.873897895086,-5977.459964449402,-6028.6678109965105,-6097.220611240937,-117081.58905286659,-115315.08598507477,-111913.75397607732,-115753.94013571026,0.03075
6,-5957.522208395268,-6075.651177841566,-5996.213078047404,-110333.77621576503,-106443.79036948566,-103050.25911930313,-77720.63645370441,-6066.5316661038005,-6064.6317678251,-6122.567489453255,-6238.4612844540225,-117048.8213954951,-115533.50723189203,-111881.47805708386,-115793.61448211843,0.03075
7,-5830.854872567043,-6045.073991426706,-5957.566911884179,-110403.69247242123,-106420.07516861858,-103071.4262213023,-77726.60436947398,-6002.404511261525,-5980.209229017405,-6033.965174432418,-6105.803681111775,-117077.23046269781,-115323.22202005649,-111911.60820860961,-115758.11991192341,0.03075
8,-5977.750537127321,-6074.645349341077,-5998.917639126496,-110316.9900556791,-106449.91474746642,-103043.06185758852,-77716.47902923574,-6058.440334610979,-6055.936939231985,-6108.7317596354205,-6222.479787168478,-117046.76503500523,-115514.06121421591,-111879.17582740496,-115786.01488900364,0.03075
9,-5805.955029243831,-6041.475360569401,-5952.0683827481735,-110413.32607428147,-106412.98966562626,-103072.83438120299,-77727.40903227437,-6004.6620374515105,-5984.858391864109,-6041.251843124848,-6117.381884739624,-117072.26837542873,-115336.9236394076,-111907.67430158547,-115762.25498464763,0.03075
10,-6000.303447282726,-6078.668663343033,-6006.941915385952,-110305.70242472917,-106463.1246284395,-103040.6255174429,-77719.51886648165,-6052.628881052599,-6051.19836940746,-6097.9358670635065,-6208.956981773017,-117049.98368620679,-115495.44221108464,-111882.68505128444,-115783.1315139689,0.031375
11,-5789.615904047001,-6041.631822780589,-5951.062554247685,-110421.39505402984,-106410.53097373617,-103076.14243938237,-77729.84537242001,-6010.585249732167,-5997.554182714723,-6055.311090387237,-6138.414876272068,-117068.9826689938,-115362.80695948684,-111907.09315622965,-115772.51443535263,0.031375
12,-6015.256764323326,-6079.607436610155,-6011.14404334355,-110297.47698276961,-106471.39477388797,-103039.12795056439,-77719.2953490371,-6043.621128037111,-6043.084686170183,-6084.323654690225,-6191.992007731439,-117052.08475018559,-115471.0564578839,-111885.92605423047,-115778.88468252239,0.031375
13,-5782.530401054669,-6043.710535014932,-5952.090734492628,-110426.98299014366,-106407.871116146,-103079.40579407285,-77731.14177359841,-6019.503595769835,-6009.668828209499,-6071.091421972683,-6160.945434683017,-117064.80289278066,-115391.81952378983,-111904.29918817272,-115781.74570581266,0.031375
14,-6021.00116264834,-6080.054471499261,-6013.155700344527,-110296.11352635785,-106476.66978557942,-103039.79850289805,-77721.3964130159,-6037.206177378438,-6033.875767454597,-6072.5219336178225,-6174.736461011942,-117057.3821136215,-115443.58616394832,-111891.37987987757,-115775.71073480973,0.031375
15,-5781.613979532001,-6045.230453637892,-5953.565949626679,-110425.0607401205,-106407.13350857896,-103078.60113127246,-77731.96878814326,-6027.818444707209,-6022.521081271301,-6086.000035524373,-6183.096013438227,-117060.60076482306,-115421.12266077074,-111901.70638581591,-115790.59699661697,0.0306875
16,-6015.882613168074,-6077.461669142445,-6011.456967765924,-110296.18058159121,-106478.52498036921,-103039.39617149785,-77721.9999101162,-6024.890366183564,-6022.051694637739,-6057.166285177027,-6154.776353213353,-117058.56675607762,-115413.03132927792,-111893.88327525655,-115769.51930159562,0.0306875
17,-5791.694616281345,-6049.924319973507,-5958.662147362488,-110420.70214995173,-106409.5698487246,-103078.26585510562,-77732.57228524356,-6036.245052366859,-6035.865072711119,-6100.551021164778,-6204.643095093143,-117056.26452639874,-115451.23046055203,-111898.42067938099,-115798.19658973177,0.0306875
18,-6006.114900841106,-6076.880523786607,-6010.09351135415,-110306.37297706283,-106478.56968385812,-103044.2241483002,-77724.92798863983,-6019.324781814192,-6012.932182899975,-6047.309165872236,-6138.459579760979,-117065.27227941422,-115385.06929696433,-111900.23117068186,-115766.70298179424,0.0306875
19,-5807.653761822434,-6054.640538053577,-5964.071269520673,-110413.34842602593,-106411.8720784035,-103076.34360508247,-77732.61698873246,-6048.270290883815,-6048.694974028465,-6115.236117271915,-6224.357333702724,-117055.57162232061,-115478.96897542107,-111896.63253982455,-115804.85740957945,0.0306875
20,-5986.601827931622,-6072.164305706538,-6003.678560695477,-110315.89482020079,-106472.7805820442,-103046.39226751236,-77725.3973752734,-6011.389912532558,-6001.488089738857,-6036.446218066957,-6121.427550486034,-117069.00502073826,-115356.30260185034,-111903.80744979471,-115761.29385963606,0.03034375
21,-5830.988983033774,-6059.736735789387,-5970.553275412712,-110400.74204215313,-106415.80598542762,-103072.81202945854,-77731.27588406514,-6055.288738642781,-6058.6638520555325,-6125.607326699177,-6240.070610054804,-117051.0789216851,-115503.35472862181,-111892.1621909335,-115807.76313635864,0.03034375
22,-5962.640757875533,-6067.91747426003,-5996.481298980868,-110330.15523316327,-106464.44338136238,-103050.57204372551,-77725.28561655112,-6005.71256944091,-5992.905019868019,-6030.14302613056,-6109.3799602246245,-117073.20714869586,-115333.43676727258,-111908.25544694132,-115758.3210776235,0.03034375
23,-5859.39805023647,-6066.978700992907,-5978.979883072363,-110390.2590740036,-106421.01394188571,-103070.19687535726,-77730.78414568712,-6064.251788169359,-6066.419907381524,-6134.190396570015,-6251.04531658236,-117050.65423854045,-115521.25847593052,-111889.50233334332,-115808.85837183695,0.03034375
24,-5938.053838974695,-6066.509314359345,-5991.13923205605,-110350.42826538424,-106456.46380859183,-103057.50108450664,-77729.26422706417,-6007.545412486245,-5988.591133188144,-6030.075970897195,-6103.546154921789,-117081.56670112214,-115317.90230487613,-111914.80450806672,-115758.43283634578,0.03034375
25,-5886.421309282936,-6070.2867591722925,-5983.830211619164,-110374.63520462933,-106424.05377913163,-103063.93838690978,-77728.10193635248,-6070.934959761496,-6071.516105117334,-6138.817207672264,-6256.610900951731,-117050.877755985,-115532.07672024689,-111887.35656587561,-115807.27139798063,0.030171875
26,-5905.554402536679,-6059.379107878102,-5980.030415061762,-110365.96272778067,-106443.05276191865,-103061.23382583068,-77727.72195669675,-6002.628028706077,-5981.4162232179915,-6026.879671440086,-6096.907686818563,-117081.11966623303,-115304.08892680275,-111914.44688015543,-115753.8730804769,0.030171875
27,-5914.182175896428,-6071.292587672781,-5986.981807587363,-110355.3009456755,-106426.15484311043,-103056.04822111706,-77721.10584033797,-6070.823201039219,-6070.86790452813,-6136.313812293269,-6253.973395106005,-117047.88262222799,-115533.35076968084,-111882.97562396237,-115800.92350255532,0.030171875
28,-5871.579750964613,-6051.399535107557,-5967.289920722237,-110380.96074831019,-106426.06543613262,-103062.66433747583,-77723.0504421056,-6000.6163717051,-5975.582417915156,-6027.036133651273,-6094.583105395211,-117078.59391910958,-115297.5622174218,-111910.89295278705,-115749.29097286356,0.030171875
29,-5938.634984330533,-6071.851381284164,-5988.837002377153,-110339.47591060113,-106427.5182995222,-103047.15222682385,-77715.87553213544,-6070.443221383479,-6064.788230036286,-6128.937736623017,-6242.730467644986,-117048.06143618363,-115522.51017362002,-111879.04171693823,-115790.6864035948,0.030171875
30,-5842.522483172713,-6047.018593194318,-5958.237464217837,-110397.05400431801,-106413.615514471,-103065.41360204383,-77723.54218048361,-6004.326761284681,-5975.649473148522,-6032.534662787279,-6098.651122886076,-117079.1303609765,-115300.55735117881,-111909.26127544181,-115747.99457168515,0.0320859375
31,-5971.51440042429,-6077.953407520462,-5997.598886203634,-110326.75776800606,-106437.53188103819,-103045.16292156732,-77716.97076761375,-6069.370337649624,-6061.793096279275,-6122.567489453255,-6233.119217529204,-117051.2800873852,-115512.1613159372,-111880.27106288327,-115784.1820459583,0.0320859375
32,-5819.097854983551,-6045.744543760365,-5952.984804270841,-110414.06368184849,-106403.49017423275,-103072.4767532917,-77724.05627060607,-6011.5910782326555,-5983.919618596986,-6046.303337371747,-6114.900841105085,-117079.26447144324,-115319.08694733227,-111910.20004870892,-115753.51545256561,0.0320859375
33,-5996.391892003047,-6081.417927911035,-6002.6056769616225,-110318.06293941295,-106443.2762793632,-103043.66535468881,-77714.82500014604,-6011.5910782326555,-5983.919618596986,-6046.303337371747,-6114.900841105085,-117079.26447144324,-115319.08694733227,-111910.20004870892,-115753.51545256561,0.0320859375
34,-5801.015293719208,-6045.3422123601695,-5948.6038623576005,-110427.1618040993,-106393.70011016133,-103075.96362542674,-77724.45860200627,-6023.661020238522,-5993.128537312572,-6062.016613723828,-6132.715181435965,-117080.9855557663,-115340.723435965,-111909.95417951992,-115758.9245747238,0.0320859375
35,-6013.736845700365,-6081.753204077864,-6004.6173339626,-110308.07170964143,-106447.29959336515,-103038.65856393082,-77714.02033734565,-6062.374241635113,-6044.716363515421,-6100.953352564973,-6199.569249101788,-117060.39959912296,-115468.32954506035,-111884.07085944068,-115766.74768528316,0.034
36,-5789.280627880172,-6044.805770493242,-5945.541673367224,-110432.19094660175,-106386.88282810246,-103076.41066031584,-77724.52565723965,-6031.305316842237,-6002.873897895086,-6075.606474352655,-6151.110667122683,-117077.27516618672,-115366.15972115514,-111905.68499632896,-115762.70201953674,0.034
37,-6024.465683038912,-6083.139012234094,-6006.964267130407,-110305.68007298472,-106452.37343935651,-103039.39617149785,-77714.19915130129,-6055.109924687139,-6035.775665733298,-6088.436375670001,-6181.330225626258,-117065.04876196967,-115442.66974242566,-111887.82595250917,-115759.50572007963,0.034
38,-5791.649912792434,-6052.517122330323,-5951.621347859067,-110442.65156300683,-106388.24628451423,-103085.01608193113,-77729.01835787516,-6044.828122237697,-6018.117787613605,-6094.359587950657,-6175.116440667683,-117078.41510515394,-115397.87684653723,-111906.5120108738,-115771.91093825233,0.034
39,-6030.277136597292,-6087.028215769317,-6011.18874683246,-110313.1902591217,-106457.91667198142,-103045.58760471197,-77719.0494798481,-6056.026346209806,-6031.148854631049,-6082.289645944792,-6168.142696397626,-117077.65514584247,-115419.93801831461,-111898.7112520589,-115758.96927821271,0.034
40,-5794.600343060535,-6053.05356419725,-5951.889568792531,-110438.56119377151,-106384.84881935702,-103081.70802375175,-77727.43138401883,-6057.121581688116,-6031.260613353326,-6110.3187334917475,-6196.909391511606,-117076.91753827543,-115428.11875678525,-111904.3662434061,-115778.66116507784,0.032
41,-6014.8767846675855,-6078.065166242739,-6002.42686300598,-110311.9832649211,-106451.79229400067,-103040.53611046507,-77714.53442746811,-6042.615299536622,-6015.748502701343,-6064.4753056139125,-6144.762771697375,-117077.18575920889,-115386.05277372037,-111898.42067938099,-115748.3745513409,0.032
42,-5801.931715241875,-6053.075915941706,-5953.163618226483,-110428.43585353326,-106384.73706063475,-103076.79063997157,-77723.4974769947,-6058.48503809989,-6038.234357623382,-6116.644277172599,-6210.186327718059,-117067.01571548173,-115450.62696345175,-111895.51495260179,-115779.08584822249,0.032
43,-6001.286924038759,-6076.142916219583,-6000.325799027181,-110322.13095690381,-106452.41814284542,-103045.45349424524,-77716.590787958,-6032.534662787279,-6005.042017107251,-6051.086610685184,-6126.613155199666,-117079.66680284344,-115357.9789826845,-111901.63933058255,-115743.21129837172,0.032
44,-5824.641087608467,-6059.222645666915,-5961.679632863955,-110417.77407142808,-106391.93432234935,-103074.51076203714,-77724.05627060607,-6070.264407427837,-6053.344136875169,-6131.083504090728,-6231.509891928422,-117065.67461081441,-115482.32173708937,-111893.92797874547,-115787.28893843759,0.032
45,-5976.700005137922,-6069.482096371901,-5992.815612890197,-110330.95989596366,-106447.0760759206,-103046.41461925682,-77716.9931193582,-6025.113883628116,-5995.922505369485,-6041.38595359158,-6112.643314915099,-117082.99721276728,-115333.28030506139,-111905.59558935114,-115740.819661715,0.036000000000000004
46,-5844.221215751317,-6059.222645666915,-5965.2782637212595,-110397.18811478475,-106396.67289217388,-103065.81593344403,-77720.18941881531,-6070.957311505951,-6059.893198000575,-6134.570376225755,-6241.992860077961,-117056.5327473322,-115501.52188557648,-111886.08251644166,-115788.07124949351,0.036000000000000004
47,-5950.414353658481,-6065.615244581133,-5988.144098299039,-110344.32623914794,-106445.377343342,-103052.38253502638,-77720.1447153264,-6013.401569533536,-5987.652359921022,-6031.707648242432,-6101.512146176356,-117080.9855557663,-115312.9178658626,-111906.89199052955,-115739.65737100333,0.036000000000000004
