0,1,2,3,4,5,6,7,8,9
-196.9635772705078,-285.5658874511719,-219.1365203857422,-263.66119384765625,-289.7680358886719,-262.8565368652344,-277.6086730957031,-256.86627197265625,1.0,1665551194.2041364
-179.35040283203125,-249.26666259765625,-186.77117919921875,-239.87893676757812,-254.27345275878906,-226.11026000976562,-266.522216796875,-223.69627380371094,1.0,1665551194.204156
-170.94615173339844,-222.35516357421875,-180.33387756347656,-228.2560272216797,-240.23655700683594,-233.1734161376953,-257.5815124511719,-215.82846069335938,1.0,1665551194.2041695
-167.01223754882812,-213.7720947265625,-175.32708740234375,-221.46109008789062,-234.15689086914062,-228.16661071777344,-249.4454803466797,-209.3911590576172,1.0,1665551194.2272546
-163.7041778564453,-207.3347930908203,-170.6779327392578,-216.00726318359375,-227.98780822753906,-222.08694458007812,-242.65054321289062,-203.49029541015625,1.0,1665551194.2536025
-160.21731567382812,-202.23858642578125,-167.10165405273438,-211.26869201660156,-222.1763458251953,-216.54371643066406,-235.9450225830078,-197.94705200195312,1.0,1665551194.278535
-157.44569396972656,-197.76824951171875,-163.88299560546875,-206.97715759277344,-217.34837341308594,-211.0898895263672,-229.41831970214844,-193.38729858398438,1.0,1665551194.3035393
-155.2105255126953,-194.01315307617188,-160.6643524169922,-202.4174041748047,-212.7886199951172,-205.8148651123047,-223.33863830566406,-189.00636291503906,1.0,1665551194.3285582
-152.34950256347656,-189.6322021484375,-157.9821319580078,-198.48350524902344,-208.4076690673828,-201.43392944335938,-217.7060089111328,-184.5360107421875,1.0,1665551194.353566
-150.11431884765625,-185.96652221679688,-155.2105255126953,-194.54959106445312,-204.20555114746094,-197.14239501953125,-212.4309844970703,-180.69151306152344,1.0,1665551194.3785446
-147.879150390625,-183.10549926757812,-152.34950256347656,-191.50975036621094,-200.53985595703125,-193.02967834472656,-207.78182983398438,-177.115234375,1.0,1665551194.4035308
-146.09100341796875,-180.1550750732422,-149.93551635742188,-188.29110717773438,-197.23179626464844,-189.2745819091797,-203.3114776611328,-173.89657592773438,1.0,1665551194.4210284
-144.12405395507812,-177.56227111816406,-147.78973388671875,-185.2512664794922,-193.2978973388672,-186.05592346191406,-198.84112548828125,-171.21437072753906,1.0,1665551194.4235747
-142.33592224121094,-174.7012481689453,-145.4651641845703,-182.47964477539062,-189.98983764648438,-182.56906127929688,-194.81781005859375,-167.90631103515625,1.0,1665551194.4297464
-140.72659301757812,-172.1084442138672,-143.40879821777344,-179.8868408203125,-187.12881469726562,-179.4398193359375,-191.06271362304688,-165.22410583496094,1.0,1665551194.4561048
-139.29608154296875,-169.7838592529297,-141.4418487548828,-177.38345336914062,-184.26779174804688,-176.66819763183594,-187.48643493652344,-162.81011962890625,1.0,1665551194.481032
-137.59735107421875,-167.54869079589844,-140.01133728027344,-175.14828491210938,-181.67498779296875,-173.62835693359375,-184.5360107421875,-160.21731567382812,1.0,1665551194.5060427
-136.25624084472656,-165.58172607421875,-138.58082580566406,-172.82369995117188,-179.08218383789062,-171.03555297851562,-181.31735229492188,-158.16094970703125,1.0,1665551194.5310235
-135.0939483642578,-163.52537536621094,-137.06089782714844,-170.6779327392578,-176.4893798828125,-168.4427490234375,-178.36692810058594,-156.0151824951172,1.0,1665551194.556024
-133.57403564453125,-161.46900939941406,-135.63038635253906,-168.88978576660156,-174.4330291748047,-166.3863983154297,-175.59530639648438,-154.13763427734375,1.0,1665551194.5810263
-132.5011444091797,-160.21731567382812,-134.4680938720703,-167.19105529785156,-172.28726196289062,-164.41943359375,-173.0919189453125,-152.17068481445312,1.0,1665551194.6060426
-131.33885192871094,-158.42916870117188,-132.94818115234375,-165.49232482910156,-170.23089599609375,-162.54190063476562,-170.49911499023438,-150.47195434570312,1.0,1665551194.6310356
-130.1765594482422,-156.9986572265625,-131.51766967773438,-163.88299560546875,-168.17453002929688,-160.39613342285156,-168.26394653320312,-148.77322387695312,1.0,1665551194.6560552
-129.28250122070312,-155.2105255126953,-130.62359619140625,-162.27366638183594,-166.47579956054688,-158.42916870117188,-166.0287628173828,-146.98507690429688,1.0,1665551194.673512
-128.4778289794922,-153.9588165283203,-129.55072021484375,-160.84315490722656,-164.86647033691406,-156.81983947753906,-163.972412109375,-145.4651641845703,1.0,1665551194.752318
-127.49435424804688,-152.975341796875,-128.388427734375,-159.50205993652344,-163.07833862304688,-155.2999267578125,-162.18426513671875,-144.39227294921875,1.0,1665551194.752348
-126.95791625976562,-151.63424682617188,-127.31554412841797,-157.9821319580078,-161.37960815429688,-153.5117950439453,-160.21731567382812,-143.22998046875,1.0,1665551194.7523565
-125.97444152832031,-150.11431884765625,-126.33206939697266,-156.81983947753906,-160.12789916992188,-152.34950256347656,-158.78680419921875,-141.79946899414062,1.0,1665551194.7523637
-125.08036804199219,-148.9520263671875,-125.1697769165039,-155.74696350097656,-158.78680419921875,-150.82957458496094,-157.26687622070312,-140.5477752685547,1.0,1665551194.7523751
-124.45452117919922,-147.9685516357422,-124.5439224243164,-154.674072265625,-157.44569396972656,-149.39906311035156,-155.74696350097656,-139.56430053710938,1.0,1665551194.7523823
-123.91807556152344,-146.98507690429688,-123.73926544189453,-153.6011962890625,-155.83636474609375,-148.2367706298828,-154.13763427734375,-138.4914093017578,1.0,1665551194.7523892
-123.02400970458984,-145.91220092773438,-123.11341094970703,-152.79653930664062,-154.85289001464844,-146.98507690429688,-152.6177215576172,-137.32913208007812,1.0,1665551194.7523963
-122.57697296142578,-144.9287109375,-122.21934509277344,-151.72364807128906,-153.9588165283203,-146.09100341796875,-151.36602783203125,-136.43505859375,1.0,1665551194.7524033
-121.8617172241211,-144.2134552001953,-121.50408935546875,-150.74017333984375,-152.70712280273438,-145.28634643554688,-150.11431884765625,-135.63038635253906,1.0,1665551194.7524097
-121.1464614868164,-143.67701721191406,-121.05705261230469,-150.11431884765625,-151.45542907714844,-144.30287170410156,-149.04144287109375,-134.736328125,1.0,1665551194.7524166
-120.69942474365234,-142.8723602294922,-120.1629867553711,-149.2202606201172,-150.65077209472656,-142.96176147460938,-147.9685516357422,-134.0210723876953,1.0,1665551194.7524235
-120.25238800048828,-141.79946899414062,-119.4477310180664,-148.32618713378906,-149.6672821044922,-142.06768798828125,-147.1638946533203,-133.30581665039062,1.0,1665551194.7524357
-119.89476013183594,-140.72659301757812,-119.00069427490234,-147.70033264160156,-148.77322387695312,-141.4418487548828,-146.09100341796875,-132.85877990722656,1.0,1665551194.7524426
-119.5371322631836,-140.27955627441406,-118.55365753173828,-147.07447814941406,-148.05796813964844,-140.36895751953125,-144.9287109375,-132.05410766601562,1.0,1665551194.7524493
-119.00069427490234,-139.83251953125,-117.92781066894531,-146.44863891601562,-147.43211364746094,-139.65370178222656,-143.8558349609375,-131.33885192871094,1.0,1665551194.7524557
-118.37484741210938,-139.56430053710938,-117.65959167480469,-145.73338317871094,-146.44863891601562,-138.93844604492188,-142.96176147460938,-130.53419494628906,1.0,1665551194.752462
-118.28543853759766,-138.93844604492188,-117.1231460571289,-145.01812744140625,-145.73338317871094,-138.2231903076172,-142.42532348632812,-130.087158203125,1.0,1665551194.7524693
-117.74899291992188,-138.31260681152344,-116.49729919433594,-144.5710906982422,-145.1969451904297,-137.59735107421875,-141.71006774902344,-129.55072021484375,1.0,1665551194.7760255
-117.21255493164062,-137.86557006835938,-116.3184814453125,-143.8558349609375,-144.481689453125,-137.23971557617188,-140.99481201171875,-129.1036834716797,1.0,1665551194.8011477
-117.1231460571289,-137.1503143310547,-115.87145233154297,-143.31939697265625,-143.8558349609375,-136.70327758789062,-140.10073852539062,-128.65664672851562,1.0,1665551194.8260293
-116.76551818847656,-136.70327758789062,-115.51382446289062,-142.78294372558594,-143.40879821777344,-136.34564208984375,-139.38548278808594,-128.12020874023438,1.0,1665551194.8778396
-116.49729919433594,-136.25624084472656,-114.97737884521484,-142.33592224121094,-142.69354248046875,-135.7198028564453,-138.7596435546875,-127.67317199707031,1.0,1665551194.8778665
-116.1396713256836,-135.63038635253906,-114.6197509765625,-142.2465057373047,-141.88888549804688,-135.0939483642578,-138.31260681152344,-127.40495300292969,1.0,1665551194.8778777
-115.96085357666016,-135.183349609375,-114.17271423339844,-141.4418487548828,-141.35243225097656,-134.4680938720703,-137.77615356445312,-126.8685073852539,1.0,1665551194.8778915
-115.69263458251953,-134.91513061523438,-114.17271423339844,-140.99481201171875,-141.08421325683594,-134.1998748779297,-137.1503143310547,-126.24266052246094,1.0,1665551194.8779025
-115.4244155883789,-134.55751037597656,-113.90449523925781,-140.4583740234375,-140.4583740234375,-133.75283813476562,-136.70327758789062,-126.15325164794922,1.0,1665551194.877913
-115.06678771972656,-134.37869262695312,-113.63627624511719,-140.27955627441406,-140.01133728027344,-133.3952178955078,-136.25624084472656,-125.79562377929688,1.0,1665551194.877924
-115.15619659423828,-134.1104736328125,-113.27864837646484,-140.01133728027344,-139.65370178222656,-132.94818115234375,-135.63038635253906,-125.2591781616211,1.0,1665551194.8779347
-114.79856872558594,-133.75283813476562,-113.01042175292969,-139.56430053710938,-139.1172637939453,-132.14352416992188,-135.36216735839844,-124.90155029296875,1.0,1665551194.8779457
-114.53034210205078,-133.30581665039062,-112.74220275878906,-139.29608154296875,-138.8490447998047,-131.785888671875,-134.736328125,-124.81214904785156,1.0,1665551194.901126
-114.35153198242188,-132.94818115234375,-112.47398376464844,-138.7596435546875,-138.4914093017578,-131.60707092285156,-134.1998748779297,-124.81214904785156,1.0,1665551194.926031
-114.26212310791016,-132.7693634033203,-112.38457489013672,-138.4914093017578,-138.0443878173828,-131.51766967773438,-133.75283813476562,-124.45452117919922,1.0,1665551194.9510903
-114.08330535888672,-132.67996215820312,-112.295166015625,-138.2231903076172,-137.4185333251953,-131.16004943847656,-133.57403564453125,-124.00748443603516,1.0,1665551194.9760327
-113.72567749023438,-132.32232666015625,-111.93753814697266,-138.0443878173828,-136.97149658203125,-130.7130126953125,-133.30581665039062,-123.73926544189453,1.0,1665551195.0010939
-113.63627624511719,-132.05410766601562,-111.84813690185547,-137.77615356445312,-136.88209533691406,-130.44479370117188,-133.1269989013672,-123.29222869873047,1.0,1665551195.0260613
-113.54686737060547,-131.87530517578125,-111.75872802734375,-137.59735107421875,-136.43505859375,-130.26597595214844,-132.94818115234375,-123.29222869873047,1.0,1665551195.0297775
-113.45745849609375,-131.4282684326172,-111.4011001586914,-137.32913208007812,-136.43505859375,-130.087158203125,-132.4117431640625,-123.02400970458984,1.0,1665551195.0560193
-113.18923950195312,-131.16004943847656,-111.22228240966797,-137.06089782714844,-136.43505859375,-129.81893920898438,-132.05410766601562,-122.6663818359375,1.0,1665551195.081052
-112.83161163330078,-131.16004943847656,-111.04347229003906,-136.70327758789062,-135.98802185058594,-129.28250122070312,-131.87530517578125,-122.39815521240234,1.0,1665551195.1060505
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,1.0,1665551195.1310368
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572275
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572468
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572564
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572652
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157273
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572807
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572886
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1572962
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157304
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573114
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573193
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573265
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157334
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157343
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573505
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573584
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157366
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157374
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573813
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573887
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1573968
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574044
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157412
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574194
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574273
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574416
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574492
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574569
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157464
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574724
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574805
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574879
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1574955
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575031
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575108
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575184
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157526
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157534
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575415
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157549
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575563
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575642
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575718
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575797
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575878
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1575952
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157603
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576111
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.157619
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576264
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576338
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576414
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576514
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576588
-112.9210205078125,-131.0706329345703,-110.68584442138672,-136.5244598388672,-135.63038635253906,-129.1036834716797,-131.51766967773438,-122.39815521240234,0.0,1665551195.1576664
-109.97058868408203,-126.689697265625,-107.55660247802734,-132.23292541503906,-130.26597595214844,-124.18629455566406,-125.8850326538086,-118.37484741210938,1.0,1665551195.1576743
-109.7917709350586,-126.689697265625,-107.64600372314453,-132.14352416992188,-130.1765594482422,-124.18629455566406,-125.97444152832031,-118.37484741210938,1.0,1665551195.1577003
-109.7917709350586,-126.689697265625,-107.3777847290039,-132.05410766601562,-130.1765594482422,-124.45452117919922,-125.97444152832031,-118.55365753173828,1.0,1665551195.157712
-109.7917709350586,-126.51087951660156,-107.46719360351562,-131.96470642089844,-130.1765594482422,-124.27570343017578,-125.70621490478516,-118.28543853759766,1.0,1665551195.2065887
-109.88117980957031,-126.42147064208984,-107.28837585449219,-132.05410766601562,-130.26597595214844,-124.18629455566406,-125.70621490478516,-118.10662078857422,1.0,1665551195.2066257
-109.7917709350586,-126.33206939697266,-107.3777847290039,-132.05410766601562,-130.44479370117188,-124.27570343017578,-125.79562377929688,-118.10662078857422,1.0,1665551195.206639
-109.88117980957031,-126.60028839111328,-107.3777847290039,-131.96470642089844,-130.26597595214844,-124.09689331054688,-125.79562377929688,-118.19602966308594,1.0,1665551195.2066507
-109.88117980957031,-126.60028839111328,-107.64600372314453,-131.87530517578125,-130.1765594482422,-124.09689331054688,-125.97444152832031,-118.10662078857422,1.0,1665551195.206662
-109.97058868408203,-126.60028839111328,-107.46719360351562,-131.87530517578125,-130.26597595214844,-124.18629455566406,-125.70621490478516,-118.19602966308594,1.0,1665551195.2066739
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.785888671875,-129.90834045410156,-124.3651123046875,-125.70621490478516,-118.01721954345703,1.0,1665551195.2066853
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,1.0,1665551195.2310534
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561133
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561269
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.256133
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561376
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561424
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561476
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561524
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561567
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561617
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561677
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.256172
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561767
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561817
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.256192
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2561967
-109.7023696899414,-126.60028839111328,-107.28837585449219,-131.96470642089844,-129.9977569580078,-124.3651123046875,-125.79562377929688,-118.01721954345703,0.0,1665551195.2562013
