1,2,3,4,5,6,7,8,9,10
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7592676
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7592762
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.759282
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7592876
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7592933
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593055
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593107
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.759316
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593212
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593267
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.759334
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593396
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593443
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593496
47328.5703125,47281.00390625,47801.7109375,47603.2265625,47451.4140625,47668.671875,47782.84765625,47699.875,-0.1142578125,1665550538.7593548
48993.953125,48947.73046875,49468.34765625,49270.578125,49118.49609375,49335.84375,49450.9140625,49368.2109375,-0.114501953125,1665550538.7593608
51191.93359375,51148.3046875,51669.09765625,51471.421875,51319.25,51536.6875,51653.54296875,51570.75,-0.114501953125,1665550538.759369
52057.03515625,52014.12109375,52534.91796875,52337.41796875,52185.15625,52402.59375,52520.43359375,52437.55078125,-0.114990234375,1665550538.7843156
49995.7578125,49950.875,50471.4921875,50273.8125,50121.1953125,50338.9921875,50454.50390625,50371.8046875,-0.115234375,1665550538.784348
49147.64453125,49101.6875,49622.21484375,49424.8046875,49272.1875,49489.71484375,49604.78125,49521.9921875,-0.115234375,1665550538.78436
51098.68359375,51054.60546875,51575.66796875,51378.4375,51226.0,51443.2578125,51560.0234375,51477.14453125,-0.11376953125,1665550538.808178
52500.76171875,52457.84765625,52979.1796875,52781.76953125,52629.77734375,52846.5,52965.0546875,52881.90625,-0.11474609375,1665550538.8331337
50761.6171875,50717.2734375,51238.42578125,51040.5703125,50888.578125,51105.30078125,51222.421875,51139.453125,-0.114501953125,1665550538.8581722
49401.0234375,49355.42578125,49876.22265625,49678.2734375,49526.4609375,49743.09375,49858.96484375,49776.17578125,-0.115478515625,1665550538.8843637
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8844128
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8844335
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8844435
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.884453
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8844628
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8844771
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.884487
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8844967
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845062
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845153
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845243
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845336
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845432
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845596
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845687
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.884578
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845873
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8845975
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8846068
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8846161
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8846257
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.8846388
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.884648
50991.21484375,50946.69140625,51468.203125,51270.1640625,51117.81640625,51335.1640625,51452.01953125,51369.31640625,-0.1162109375,1665550538.88466
51440.3984375,51396.41015625,51917.5625,51719.703125,51567.62109375,51784.97265625,51902.09375,51819.5703125,-0.11572265625,1665550538.8846703
52851.41796875,52808.76953125,53330.1015625,53132.69140625,52980.69921875,53198.40625,53316.15625,53233.6328125,-0.11376953125,1665550538.9099813
54745.59375,54703.57421875,55225.62109375,55028.4765625,54876.39453125,55094.640625,55213.4609375,55131.38671875,-0.114501953125,1665550538.9100084
53658.58203125,53615.9375,54137.71484375,53940.21484375,53788.4921875,54005.75,54124.6640625,54041.78125,-0.114013671875,1665550538.9100196
51820.5546875,51777.19140625,52298.16796875,52100.48828125,51948.49609375,52165.6640625,52283.32421875,52200.53515625,-0.11376953125,1665550538.9100296
52777.8359375,52735.27734375,53256.33984375,53059.109375,52906.9375,53124.37890625,53242.21484375,53159.9609375,-0.116455078125,1665550538.9331763
54905.6328125,54864.4140625,55386.10546875,55189.23046875,55037.0625,55254.9453125,55374.3046875,55292.40625,-0.1162109375,1665550538.9607043
54377.4140625,54335.39453125,54857.0859375,54660.30078125,54508.0390625,54725.92578125,54844.8359375,54762.84765625,-0.11376953125,1665550538.9868827
52305.58984375,52261.95703125,52783.37890625,52585.87890625,52433.70703125,52651.234375,52768.26953125,52686.28125,-0.11474609375,1665550538.9869175
52750.03125,52706.84765625,53228.08984375,53030.9453125,52879.1328125,53096.21484375,53213.78515625,53131.796875,-0.11572265625,1665550538.9869337
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0106697
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0864813
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865023
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865128
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865223
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.086532
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865412
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865505
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865593
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865695
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865788
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865877
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0865965
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0866065
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0866156
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0866244
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0866337
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.0866427
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.086654
54961.2421875,54919.9375,55441.44921875,55245.01953125,55093.1171875,55310.5546875,55429.9140625,55347.66015625,-0.1162109375,1665550539.086664
54591.27734375,54550.328125,55071.5703125,54874.609375,54722.796875,54940.0546875,55059.4140625,54976.7109375,-0.1123046875,1665550539.0866737
56737.671875,56697.97265625,57219.6640625,57023.4140625,56871.87109375,57089.12890625,57210.09765625,57127.75390625,-0.11474609375,1665550539.0866983
56439.41015625,56399.265625,56921.22265625,56724.88671875,56573.25,56790.6875,56911.38671875,56829.22265625,-0.115966796875,1665550539.0867171
54352.828125,54311.07421875,54832.67578125,54635.80078125,54483.80859375,54701.515625,54820.42578125,54737.99609375,-0.116455078125,1665550539.08673
54585.46484375,54544.16015625,55065.671875,54868.52734375,54716.71484375,54933.97265625,55053.78125,54971.078125,-0.114990234375,1665550539.0867429
56758.6796875,56718.71484375,57240.31640625,57044.15625,56892.34375,57109.87109375,57231.109375,57148.49609375,-0.11669921875,1665550539.0867558
57042.63671875,57002.58203125,57524.18359375,57328.11328125,57176.48046875,57394.453125,57515.421875,57432.8984375,-0.11572265625,1665550539.0867689
54948.3671875,54906.8828125,55428.484375,55231.69921875,55079.9765625,55297.32421875,55417.0390625,55334.33984375,-0.11474609375,1665550539.1112585
54647.42578125,54605.58203125,55127.44921875,54930.12890625,54778.5859375,54995.93359375,55115.46875,55032.76953125,-0.116943359375,1665550539.1112933
56709.23828125,56668.91796875,57190.96484375,56994.26953125,56842.546875,57060.51953125,57181.3984375,57098.96484375,-0.115478515625,1665550539.1356928
57556.28125,57516.67578125,58038.6328125,57842.203125,57690.75,57908.8125,58030.2265625,57947.52734375,-0.11474609375,1665550539.163217
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.2168703
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.2168996
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.2169085
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.216915
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.2169209
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.216926
55621.515625,55580.65625,56101.8984375,55905.203125,55753.56640625,55971.09375,56091.70703125,56008.82421875,-0.115234375,1665550539.216932
58264.3828125,58225.4921875,58747.359375,58551.203125,58399.92578125,58617.72265625,58739.58203125,58657.23828125,-0.115966796875,1665550539.2169392
57081.08203125,57041.02734375,57562.98828125,57366.55859375,57215.015625,57432.8984375,57554.046875,57471.43359375,-0.11767578125,1665550539.216947
55363.84375,55322.625,55844.31640625,55648.06640625,55495.80859375,55713.42578125,55833.41015625,55750.4375,-0.115966796875,1665550539.2169547
56414.46484375,56373.78515625,56895.5625,56699.4921875,56547.50390625,56765.20703125,56885.81640625,56802.7578125,-0.11474609375,1665550539.2169633
58448.7421875,58409.671875,58931.71875,58736.0078125,58584.28125,58802.4375,58924.20703125,58841.68359375,-0.11474609375,1665550539.2169707
57790.52734375,57751.09765625,58273.234375,58077.34375,57925.53125,58143.23828125,58265.1015625,58182.3984375,-0.116455078125,1665550539.2169788
55806.31640625,55765.63671875,56287.41796875,56091.078125,55939.0,56156.61328125,56276.5078125,56194.34375,-0.116455078125,1665550539.2169864
56368.77734375,56328.54296875,56850.32421875,56653.89453125,56502.171875,56720.05859375,56840.04296875,56757.609375,-0.1142578125,1665550539.2413018
58525.453125,58486.3828125,59008.69921875,58812.89453125,58661.3515625,58879.32421875,59001.3671875,58918.75390625,-0.1162109375,1665550539.2413309
58437.296875,58397.8671875,58920.09375,58724.65234375,58573.015625,58790.8125,58912.765625,58830.33203125,-0.11474609375,1665550539.26573
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.291896
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2919288
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2919393
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2919488
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.291958
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2919667
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2919765
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2919853
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.291994
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920032
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920125
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920215
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920303
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920392
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920482
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920568
56346.515625,56306.015625,56827.8828125,56631.3671875,56479.91015625,56697.4375,56817.6015625,56735.078125,-0.117431640625,1665550539.2920656
57272.14453125,57232.26953125,57754.140625,57558.515625,57406.703125,57624.23046875,57745.375,57662.67578125,-0.11474609375,1665550539.292075
58144.1328125,58104.79296875,58627.109375,58431.3984375,58279.76171875,58497.46875,58619.0625,58536.62890625,-0.114501953125,1665550539.29209
60210.953125,60172.59765625,60695.359375,60500.453125,60349.17578125,60566.79296875,60690.0859375,60607.65234375,-0.11572265625,1665550539.317453
59750.86328125,59712.77734375,60235.18359375,60040.09765625,59888.8203125,60106.79296875,60229.37109375,60146.84765625,-0.113525390625,1665550539.3174932
57735.80859375,57696.5625,58218.51953125,58022.80859375,57870.9921875,58088.96875,58210.203125,58127.6796875,-0.114013671875,1665550539.3175025
58112.390625,58073.23046875,58595.45703125,58399.56640625,58248.0234375,58465.90625,58587.234375,58504.7109375,-0.114013671875,1665550539.3175104
60247.25390625,60209.1640625,60731.83984375,60536.83984375,60385.83203125,60603.71875,60726.47265625,60644.0390625,-0.115478515625,1665550539.3431528
60357.58203125,60319.2265625,60842.078125,60646.9921875,60495.984375,60714.13671875,60836.625,60754.45703125,-0.114990234375,1665550539.3681936
58296.75,58257.6796875,58779.81640625,58584.55078125,58432.6484375,58650.80078125,58772.125,58689.78125,-0.11572265625,1665550539.3942804
58146.546875,58107.296875,58629.61328125,58433.8125,58282.265625,58499.97265625,58621.65625,58539.1328125,-0.11572265625,1665550539.3943183
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.3943331
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4228537
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4228733
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4228835
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4228933
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4229054
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.422915
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4229243
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.422933
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.422943
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4229524
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4229617
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4229708
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.42298
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.422989
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4229977
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230065
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.423016
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230244
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230332
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230423
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230516
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230604
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230692
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.423078
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230871
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4230964
60208.71875,60170.80859375,60693.125,60498.0390625,60346.8515625,60564.73828125,60687.94140625,60605.23828125,-0.115966796875,1665550539.4231052
60008.0,59969.64453125,60492.13671875,60297.3203125,60145.6875,60363.9296875,60486.59375,60403.89453125,-0.11474609375,1665550539.4231143
61750.453125,61713.078125,62235.75390625,62041.65234375,61890.10546875,62108.8828125,62232.625,62149.7421875,-0.1142578125,1665550539.4231415
63081.36328125,63045.2421875,63568.2734375,63374.26171875,63222.89453125,63441.94140625,63566.48828125,63483.515625,-0.1142578125,1665550539.423158
61537.75390625,61501.09765625,62023.76953125,61828.86328125,61677.40625,61896.2734375,62019.65625,61937.22265625,-0.1142578125,1665550539.4231713
60231.25,60193.33984375,60715.8359375,60520.8359375,60369.65234375,60587.8046875,60710.29296875,60628.03515625,-0.11328125,1665550539.4231837
61636.7265625,61599.265625,62122.47265625,61927.8359375,61777.0078125,61995.0703125,62118.62890625,62036.1953125,-0.11474609375,1665550539.448232
63350.92578125,63314.5390625,63838.1953125,63644.26953125,63493.53125,63711.68359375,63836.5859375,63753.8828125,-0.1162109375,1665550539.4742596
62232.71484375,62195.7890625,62718.8203125,62524.984375,62373.26171875,62591.50390625,62716.2265625,62633.43359375,-0.115966796875,1665550539.4742923
60548.91015625,60511.18359375,61033.765625,60839.21484375,60687.4921875,60905.5546875,61028.84765625,60946.32421875,-0.1142578125,1665550539.4743075
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.501991
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5415704
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5415878
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541597
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416062
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416155
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416272
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416358
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541644
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416532
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541662
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541671
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416796
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541689
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5416975
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417068
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417151
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417242
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541733
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541742
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541751
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417595
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.541771
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417807
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417895
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5417984
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5418077
61538.46875,61501.453125,62024.57421875,61829.93359375,61678.390625,61896.6328125,62020.55078125,61937.9375,-0.114501953125,1665550539.5418167
