Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Color Code,Frequency
2022-02-27 14:42:47.563,13534.115378155158,6556.325442352944,32889.31791655039,32808.38224987772,59431.52271884951,32271.113368405506,10273.599359226151,18414.95405613829,,7.0
2022-02-27 14:44:50.819,19626.798585271667,5700.0748157590415,30816.48419099858,32354.999465346275,62132.17224266199,29531.191829585056,10708.564306326429,19387.41140215533,,6.0
2022-02-27 14:43:57.198,17236.972419854694,6118.141844051104,32009.37444083386,30346.51641208129,64158.76020893577,29760.4760242076,10455.654317814628,19071.33538381283,,9.0
2022-02-27 14:44:11.144,16635.934011451485,6057.143933432571,31897.191035412678,30915.25654974658,64107.17238273292,29823.642054038293,10491.193591498566,19128.980532763067,,16.0
2022-02-27 14:41:28.753,12277.455601388883,6781.206343317788,36290.13583542536,33362.48199492478,61034.6568864175,35143.178420445736,9875.179514310305,17825.806775785302,,14.0
2022-02-27 14:43:22.979,15321.763196201706,6398.991513132038,32991.62185092233,30451.681369743517,65623.0900434363,30680.295012032395,10221.3633324341,18755.304068959245,,8.0
2022-02-27 14:42:12.373,12735.219327833573,6677.360138578432,34164.59669644794,33045.13192714834,60239.49357741995,33955.29496136844,10029.093626629548,18166.000326395075,,16.0
2022-02-27 14:44:53.579,20907.41943209403,5532.459084088693,30382.70388635444,32489.244042544848,62339.55172771832,29519.23364630147,10761.493237196592,19461.23921409121,,6.0
2022-02-27 14:44:44.925,17240.70516117873,5811.990000246764,31016.018213751104,32086.26444176012,63808.26250413209,29539.841954689266,10705.077434191398,19406.65625413135,,12.0
2022-02-27 14:42:23.602,12818.30076197395,6750.316232480554,33747.35668270072,32797.89928172818,59850.95320355335,33352.580172131085,10070.354946894044,18216.51526886407,,20.0
2022-02-27 14:44:04.827,16491.29587308119,6143.801646685797,32057.833022812967,31565.938182585025,64310.01446366483,29805.224216607123,10416.672875484572,19032.085720549312,,18.0
2022-02-27 14:41:56.293,12446.144216793087,6639.116303815402,34668.5838304262,33532.511714996304,60585.27506414355,34363.32605640007,9863.444848471268,17995.90355109019,,18.0
2022-02-27 14:42:07.221,12402.178335449498,6655.634242967873,34132.633701876846,32890.681372962164,60397.07337582987,34140.18859150274,9980.031547550148,18155.785579179,,8.0
2022-02-27 14:44:04.343,16530.858460767085,6121.718123163953,32067.936011306767,31558.785624359327,64193.96420645288,29766.19807078816,10388.330863515244,19069.92722391215,,18.0
2022-02-27 14:44:36.682,17096.759926886552,5840.86845408302,31183.90216635492,31793.277775439958,64380.53421742132,29662.284810815432,10595.643293338217,19272.56813914396,,20.0
2022-02-27 14:43:40.871,15968.39916329374,6358.601910901298,32672.03660870035,31040.06869078501,62759.11632288889,30419.651319939057,10485.829172829292,18954.48046380049,,5.0
2022-02-27 14:43:58.430,16761.327297845757,6043.777590248298,31845.223229554085,30790.198539519137,64082.31724289861,29792.886053667797,10490.299521720352,19082.77947697395,,9.0
2022-02-27 14:44:13.224,19070.128389612244,5860.15800954795,31513.925673237525,31007.14457120235,64321.07857717021,29692.6608315302,10476.284977946876,19139.754073590528,,16.0
2022-02-27 14:41:19.252,12159.55014938714,6635.763542147106,36481.95850634081,34154.42665272077,60321.41272084865,34884.211109186544,10035.55328077713,17786.75827822188,,5.0
2022-02-27 14:44:51.055,19250.95400225568,5572.7592793416125,30584.16015913012,31970.460053737173,62749.68388672875,29497.150122779625,10705.993855714069,19412.624169900915,,6.0
2022-02-27 14:41:41.022,12147.524910870185,6638.333992759466,35478.05225587514,32840.05467177089,60581.76584026407,34627.81424853972,9914.16095664036,17942.281716141908,,6.0
2022-02-27 14:42:31.330,15085.661719520298,6765.873046621447,33703.54726356832,34001.607775879835,60368.73136386053,33014.08535409992,10121.67455216343,18262.04577231953,,10.0
2022-02-27 14:44:27.837,17089.76383087204,5763.352604312016,31027.66347261232,30803.92251061469,63904.10678435645,29584.836016277797,10577.47132509605,19264.85678730688,,11.0
2022-02-27 14:42:37.358,13752.53662497242,6668.888827429871,33396.56840521913,34596.34299234665,61799.287712489095,32644.54396302032,10192.01549196428,18329.704502785746,,11.0
2022-02-27 14:41:42.150,12717.717911925069,6728.9479647812805,35659.48136561887,34710.53805476881,61468.6607085062,34744.49035459642,9823.70344682973,17890.20215156104,,6.0
2022-02-27 14:43:47.723,15610.212458397444,6209.716941084497,32376.635953979014,29982.51825362662,63435.92714499559,30154.35846499902,10515.959324355046,18992.4337258856,,14.0
2022-02-27 14:44:30.225,16808.556533879822,5711.071874031052,30960.205907846204,30339.855592233613,63830.01075148711,29587.540577356885,10594.302188670898,19245.030789975022,,11.0
2022-02-27 14:44:46.509,17018.282952103968,5686.596713852491,30750.546544855424,30690.26389005946,63257.828445175706,29491.22691049897,10745.623498633326,19391.568826624018,,12.0
2022-02-27 14:44:42.209,17039.047722702948,5543.970232483177,30607.450676852543,31621.012880922903,63656.94119416967,29532.577637741288,10687.419556071703,19311.14725007382,,12.0
2022-02-27 14:42:37.422,13770.887407170228,6747.634023145917,33489.41755168647,33876.37095169675,61420.22447827154,32695.66240258961,10238.30595473122,18348.077636728005,,11.0
2022-02-27 14:41:28.345,12015.537859861595,6630.667344411296,35989.50487250148,33266.660066444885,60875.84774206254,35042.5732186524,9873.838409642984,17823.48219436195,,14.0
2022-02-27 14:41:56.157,12667.873521789734,6721.035447244102,34821.53681773387,34304.74213418271,61013.53448790724,34367.95286750232,9867.043479328571,17997.356414479782,,18.0
2022-02-27 14:44:02.039,16715.863849623664,6172.277769121858,32057.65420885733,31166.5572126576,63932.851127725975,29626.611426664764,10456.391925381651,19014.22667672952,,18.0
2022-02-27 14:42:28.542,13347.388904975523,6785.2967125531095,33815.41774456713,34159.187574289754,60300.55854327185,33159.95283841525,10095.94769429537,18254.356772226904,,10.0
2022-02-27 14:44:03.239,16418.451537901346,6100.662779887054,31887.11039866333,30648.01909303893,63608.79553661294,29484.946070307025,10444.813721753802,19055.890328394216,,18.0
2022-02-27 14:44:36.162,16906.613636805254,5793.840383749054,31075.607964468956,31023.260178954624,63932.87347947044,29636.20032503609,10591.66468282517,19261.48167389413,,20.0
2022-02-27 14:41:16.068,12076.11108733548,6650.1133620874125,36698.68102057946,33104.3640499549,59864.69952639336,34776.92273580107,10058.709688032828,17821.068205960775,,5.0
2022-02-27 14:41:50.891,12243.123321905532,6745.890587078404,35147.224086192145,32790.63496478021,60489.54254264147,34552.39946274751,9898.402976799369,18019.28347579044,,9.0
2022-02-27 14:42:39.198,13228.879955873485,6509.565592952442,33072.19988968371,33580.65737255304,60311.22032537703,32496.597766470644,10251.851111871138,18395.150410550883,,11.0
2022-02-27 14:41:57.345,12429.156891007053,6650.716859187706,34639.817135312216,33465.65764733048,60538.87284265433,34326.333919326535,9885.39426152638,18002.85494361579,,18.0
2022-02-27 14:42:12.361,13135.762588472677,6747.946947568292,34336.816887476074,34153.063196309,60737.28927818409,33956.01021719101,10018.118920101992,18149.92942213171,,16.0
2022-02-27 14:43:31.768,15787.707661117038,6234.929708830084,32585.44595068049,31034.927789560294,64836.64391477632,30668.58269793781,10358.33482245622,18885.614739133685,,7.0
2022-02-27 14:41:52.307,12174.41405944992,6625.392332719843,34888.79321679988,33282.373342796964,60556.50836902957,34428.36963276501,9871.446772986266,18047.15610112621,,9.0
2022-02-27 14:43:55.726,18012.354435009293,6064.251788169359,31887.468026574617,31065.05794108605,64976.252910644165,29770.04257083447,10461.935158006569,19025.648418146186,,9.0
2022-02-27 14:44:53.383,20680.88450203949,5611.740721671667,30454.22946861142,30245.575934121127,61589.06955588693,29541.09365237876,10769.159885544765,19466.223653104746,,6.0
2022-02-27 14:41:51.603,12551.420933177584,6718.733217565205,35071.004637599544,34469.094511162584,61112.23979142187,34438.964359636826,9884.835467914996,18038.260106833,,9.0
2022-02-27 14:42:40.490,13505.236924318902,6618.440940194242,33214.66990884184,32877.337381522346,60082.96431099944,32510.90288292204,10264.83747539967,18366.7860468371,,11.0
2022-02-27 14:44:13.448,19441.972010370733,5989.596961688633,31834.31557825989,31005.69170781275,64492.4717536535,29751.2224020031,10478.36369018122,19133.182660720668,,16.0
2022-02-27 14:42:14.397,13107.30881778107,6730.534938637607,34233.708290303744,33920.06861210687,60617.059244759,33815.082468400295,10014.989675878249,18172.16940786474,,16.0
2022-02-27 14:43:49.759,18610.30830267767,6184.347711127724,32380.12282611404,30566.077597865773,63719.03434026651,30059.14003361941,10444.321983375788,18985.750554293463,,14.0
2022-02-27 14:43:26.271,15460.880453691538,6427.668801268197,33039.54399103451,31181.75639888721,65633.70712205257,30695.78477093992,10303.394234585076,18809.68586321901,,8.0
2022-02-27 14:41:49.139,12307.071662792168,6749.2433487467,35255.428881100284,32890.83783517335,60505.52403992701,34537.31203524018,9848.558586664032,17978.84917007079,,9.0
2022-02-27 14:42:13.213,13169.334908644549,6735.787598584605,34318.06377387807,34294.86266313346,60798.77892718065,33900.37672524175,9994.247257023724,18135.847823124863,,16.0
2022-02-27 14:44:35.662,17014.907838691215,5813.800491547643,31175.207337761804,30991.408943105813,64035.51269000921,29675.6064505108,10589.451860124096,19266.533168141028,,20.0
2022-02-27 14:43:47.555,15425.855270130072,6241.590528677765,32321.8294765746,29955.56204981352,63268.04319239178,30176.330229798587,10493.831097344291,19032.91273509416,,14.0
2022-02-27 14:41:50.387,12168.356736702532,6632.321373500989,35055.157250780736,33503.11917103758,60708.90256272585,34520.771744343256,9853.610080910932,17985.375879451738,,9.0
2022-02-27 14:42:19.974,12781.219217922597,6670.676966986295,33741.09819425323,33897.96273684058,60323.02204644944,33588.100503456655,10063.314147390622,18197.18100991023,,20.0
2022-02-27 14:43:46.099,15296.841001134038,6158.151466626105,32206.047440296108,30516.81435308628,63224.83727035967,30448.015683652844,10494.881629333691,18993.305443919355,,14.0
2022-02-27 14:42:47.295,13447.122388735104,6597.832631806449,32903.533626023964,32704.58074862728,59394.08354688687,32280.43404584337,10278.51674300632,18421.83839343052,,7.0
2022-02-27 14:42:08.153,12555.779523346368,6678.567132779019,34144.18955376024,34001.116037501815,60827.635029272446,34022.35019473436,9950.393134402411,18123.1296805298,,8.0
2022-02-27 14:42:29.630,13429.84449027115,6728.277412447622,33705.67067929157,34620.304062402734,60620.74728259412,33093.29993644952,10115.773691627228,18274.316880025493,,10.0
2022-02-27 14:44:21.416,16484.92562591143,5733.8035981421,31224.023547652192,30388.314174212715,64368.8442550712,29553.722387996007,10509.79024288538,19211.167897125237,,10.0
2022-02-27 14:43:49.959,18642.78538737123,6171.204885388003,32357.145232813986,30665.60991592525,63763.62607045485,30028.74166116019,10408.000398635912,18973.434743098587,,14.0
2022-02-27 14:41:40.374,12341.135721342054,6709.524298849618,35599.176359078454,32938.82703051889,60617.77450058157,34412.544597690656,9889.395223783878,17917.15835537414,,6.0
2022-02-27 14:41:24.541,12030.513528646652,6606.706274355206,36215.48100894463,33010.84435115389,60767.53118843213,34980.6588865112,9936.06566620656,17810.51818257787,,14.0
2022-02-27 14:41:31.650,12100.049805647111,6753.959566826769,35859.21655407149,33031.58677000842,60333.6391250657,34722.20566537448,9966.73225959924,17900.260436565928,,12.0
2022-02-27 14:44:12.140,17537.916307200947,5909.197736882894,31512.1375336811,30719.432916573634,63904.50911575665,29708.68703230465,10493.875800833202,19154.238003997565,,16.0
2022-02-27 14:42:14.701,13132.40982680438,6646.045344596547,34127.112820996386,34747.64195056462,60983.96312999287,33790.60730822173,9990.156887788402,18173.71167823216,,16.0
2022-02-27 14:42:31.538,14497.564971156717,6559.63350053233,33322.517075838696,33178.86241422444,59970.400925922506,32938.51410609652,10123.86502312005,18297.04860413654,,10.0
2022-02-27 14:43:49.255,18035.980228898552,6134.905652392585,32217.312719501584,30467.8416809847,63406.37813882568,30091.639470057427,10459.141189949654,19012.57264763983,,14.0
2022-02-27 14:41:56.425,12567.357726974216,6676.153144377845,34746.74788078641,33999.3278979454,60834.36290435349,34390.39401893545,9853.341859977469,17984.526513162436,,18.0
2022-02-27 14:43:33.224,16169.20723548022,6264.635177211187,32666.47102433098,30223.60416932156,64294.3235390572,30649.96369480654,10404.49117475643,18908.30175975582,,7.0
2022-02-27 14:42:32.094,14490.43476467547,6651.923853388293,33480.990944026824,32851.85639284329,53875.504896104925,32923.85136173384,10135.711447681362,18258.80476937351,,10.0
2022-02-27 14:42:04.409,12914.100338709395,6821.305372870609,34637.20198121095,34063.81268069895,61009.35471169409,34266.49829941968,9900.794613456084,18063.13759841175,,8.0
2022-02-27 14:44:43.021,17344.752531618182,5793.303941882127,31040.560429163037,31190.585337947054,63700.25887492405,29549.02852166039,10678.948244923144,19355.87309072889,,12.0
2022-02-27 14:41:28.125,12279.422554900952,6627.538100187552,36052.201515698616,34184.0203623796,61384.50639063196,35085.53327149549,9853.967708822216,17818.363644881683,,14.0
2022-02-27 14:44:53.083,20512.37470059093,5625.174120089308,30495.60254759819,30466.72409376193,62752.47785478567,29533.739928452964,10779.37463276084,19457.43941753381,,6.0
2022-02-27 14:41:44.410,12309.128023282055,6686.993740438669,35358.760995717166,33214.982833264214,60616.07576800296,34832.4221172836,9870.016261341128,17963.180597207618,,6.0
2022-02-27 14:42:29.718,12867.54165500899,6563.746221512106,33398.222434308824,33286.97780215476,59941.41071336398,33047.99295043862,10132.179872057422,18300.6695867383,,10.0
2022-02-27 14:44:36.562,16784.21548416799,5785.704348767323,31030.971530791707,30529.867771848178,63801.33346335095,29636.043862824903,10606.819165565868,19280.257139236583,,20.0
2022-02-27 14:41:40.518,12208.925152888913,6613.948239558726,35426.03974652765,33919.822742917866,61018.31776122067,34406.50962668772,9863.422496726813,17944.896870243178,,6.0
2022-02-27 14:42:13.561,13028.608325553934,6723.337676922999,34234.95998799324,33350.83673606357,60383.7517361345,33914.994766115524,10038.615469767508,18176.75151547808,,16.0
2022-02-27 14:44:29.157,17007.062376387403,5790.286456380661,31052.04922581306,30379.77580783079,63793.39859406932,29599.00702226246,10597.610246850283,19260.85582504938,,11.0
2022-02-27 14:42:12.021,12544.424837163073,6676.823696711504,34116.98748075813,32641.392367052125,60142.26348903937,33944.11908914078,10050.640708284463,18178.182027123217,,16.0
2022-02-27 14:43:56.570,18017.115356578277,6205.335999171258,32343.77888962971,32406.475532826847,65616.40687184416,29806.833542207904,10424.92066918858,19035.3937787287,,9.0
2022-02-27 14:41:17.512,12468.89829264859,6750.629156902928,36904.47353177948,34369.89746926993,60749.42627542333,34978.98250567705,10018.677713713374,17808.752394765903,,5.0
2022-02-27 14:43:39.543,15735.561041302806,6224.111464513715,32400.440561823914,31513.366879626145,63265.69625922397,30444.72997721791,10472.418126156108,18961.051876670343,,5.0
2022-02-27 14:42:46.635,13826.140919463744,6607.332123199955,33029.68687172972,34617.28657690127,60341.685753069614,32333.832363347097,10250.308841503722,18396.245646029198,,7.0
2022-02-27 14:43:49.263,18639.857308847582,6247.156113047137,32616.671337684555,32060.224659469684,64236.92425929598,30091.79593226861,10400.378453776651,18941.4717485275,,14.0
2022-02-27 14:44:13.548,19446.50941449516,6002.292752539248,31845.49145048755,30965.972657915678,64538.3822367647,29781.28549829549,10502.83885035978,19164.36334423582,,16.0
2022-02-27 14:42:45.091,13393.522905531278,6602.280628953055,32997.47800796962,33464.495356618805,59543.460255081685,32346.6846164089,10271.94533013646,18408.87438164644,,7.0
2022-02-27 14:44:29.445,17318.556287116564,5865.410669494948,31267.028303984203,30834.4773452851,64065.195806645854,29599.85638855176,10594.637464837726,19237.65471430477,,11.0
2022-02-27 14:42:39.122,13497.570275970733,6673.850914698949,33328.08266020807,33019.87445591384,60160.56956774826,32529.11955465312,10239.64705939854,18354.358476919948,,11.0
2022-02-27 14:41:34.826,12510.897220480112,6791.823421934059,36074.73207410957,33845.436137370605,61133.071617254216,35007.033944968454,9843.797665095051,17898.15937258713,,12.0
2022-02-27 14:44:54.099,21378.348336022897,5684.026263240131,30550.43137674706,30503.269195946363,59899.389433788,29531.32594005179,10778.502914727082,19471.27514735164,,6.0
2022-02-27 14:43:47.027,15902.729738084048,6218.99291503345,32534.61808378912,32262.083263645563,64210.1021659496,30316.363908811083,10433.727256503971,18946.65735324113,,14.0
2022-02-27 14:42:16.865,12957.7085921417,6649.55456847603,34035.671834429726,33224.370565935445,60112.2897997248,33699.389839099626,10056.005126953736,18193.82824824193,,16.0
2022-02-27 14:44:13.880,19339.95864867671,5946.36868791207,31725.93196939611,30615.921988001108,64435.34069482574,29723.68505283416,10500.134289280688,19117.469384368585,,16.0
2022-02-27 14:42:23.690,13229.774025651695,6830.335477630553,33929.8586761783,33899.77322814146,60374.252244740994,33382.352695745554,10046.952670449338,18195.996367454096,,20.0
2022-02-27 14:44:49.775,19657.2416612198,5605.951619857743,30493.635594086125,30549.023216846374,56103.43737643211,29497.50775069091,10728.12208272482,19405.69512911977,,6.0
2022-02-27 14:41:20.276,12005.658388812351,6629.482701955164,36384.10256911547,33042.58382828043,59866.04063106068,34929.20517077508,10035.799149966138,17789.552246278792,,5.0
2022-02-27 14:43:55.742,17972.680088601122,6029.919508686007,31866.1221106198,31234.305350101637,65036.44615846231,29780.212614561635,10442.77971300837,19032.26453450496,,9.0
2022-02-27 14:43:33.580,17276.177379629302,6359.093649279314,32932.36737637131,30834.320883073917,64519.76323363343,30640.7324243465,10370.136543528622,18868.31448892528,,7.0
2022-02-27 14:42:00.109,12980.19444706374,6859.504504144729,34825.917759647105,34250.15917422285,61089.2174946329,34253.82486031352,9920.084168921014,18065.81980774639,,18.0
2022-02-27 14:42:40.326,13720.037188534405,6704.986894725192,33337.87272427949,33696.528815809346,60448.90707122172,32511.439324788967,10253.21456828291,18365.511997403144,,11.0
2022-02-27 14:41:39.906,12308.14454652602,6697.387301610387,35555.00931203477,32976.266202481536,60528.47928148261,34437.75736543624,9963.982995031238,17987.186370752617,,6.0
2022-02-27 14:41:23.697,12523.0565694638,6756.462962205764,36552.63472230849,34317.86260817797,61452.38863854273,34916.241158991,9965.279396209646,17826.879659519156,,14.0
2022-02-27 14:41:42.834,12673.103829992277,6766.565950699563,35685.811720587226,34678.15037705307,61483.18934240215,34875.49392884898,9811.678208312776,17880.702660167535,,6.0
2022-02-27 14:41:19.076,12067.1480378089,6713.100577962468,36596.24297574079,32984.9386793302,59973.1054870016,34952.69685419761,10060.363717122522,17830.522993865372,,5.0
2022-02-27 14:43:48.487,15789.629911140191,6102.987361310406,32179.8958992834,30347.07520569268,63354.94677483402,30061.62107725395,10437.50470131692,18984.208283926044,,14.0
2022-02-27 14:42:20.834,13046.668535073824,6816.410340834897,33951.15988864421,33290.419970800875,60133.635715679615,33586.44647436696,10063.247092157257,18204.89236174731,,20.0
2022-02-27 14:42:23.202,12869.821532943432,6749.399810957887,33755.98445606047,32820.87687502824,59852.54017740968,33369.09811128356,10083.296606933667,18221.678521833244,,20.0
2022-02-27 14:42:32.462,14271.67824169138,6673.716804232216,33495.8548540896,32981.67532463972,53211.16634740429,32912.340213339354,10129.676476678427,18275.881502137363,,10.0
2022-02-27 14:44:44.665,16655.938822738986,5599.693131410258,30555.19229831604,31047.48946994418,63388.1614670946,29481.906233061105,10706.887925492278,19397.492038904675,,12.0
2022-02-27 14:42:46.467,13888.457583005142,6645.643013196352,33093.25523296061,34361.58262033256,60289.09209836628,32340.180258772405,10267.922016134504,18400.961864109264,,7.0
2022-02-27 14:44:37.886,17050.447112375154,5818.963744516819,31146.015959503173,32353.345436256583,64613.59585685681,29651.15364207669,10565.088458667811,19268.745990842104,,20.0
2022-02-27 14:41:49.327,12669.594606112792,6835.521082344185,35448.70441540532,33569.45914858093,60800.03062487014,34575.33235255866,9850.123208775904,17959.917242517145,,9.0
2022-02-27 14:43:21.819,15025.870803102353,6261.90826438764,32795.70881077156,30674.97529685203,65580.62172897122,29927.35414831092,10258.802504396735,18738.652019340043,,8.0
2022-02-27 14:41:50.147,12785.398994135738,6898.798870897159,35508.227110889806,34302.574014970545,61163.84996936917,34568.49271875533,9844.937604062272,17977.23984447001,,9.0
2022-02-27 14:41:42.370,12257.964880223855,6605.186355732246,35362.78430971912,34003.46297066963,61069.27973857877,34697.86461566265,9842.61302263892,17920.86874495372,,6.0
2022-02-27 14:42:29.342,13216.161813278415,6774.38906125892,33712.97969972846,33499.90051983601,60024.00040912633,33100.765419097595,10149.122494354546,18299.95433091573,,10.0
2022-02-27 14:44:29.853,17141.999857664094,5714.648153143901,31053.77031013612,31939.07820452192,64562.34330682079,29551.48721355048,10554.672545751637,19230.636266545807,,11.0
2022-02-27 14:44:22.520,18800.43224101451,5768.784078214655,31311.01653707225,30532.14764978262,64244.07681752167,29575.314173139832,10502.637684659683,19184.390507267777,,10.0
2022-02-27 14:42:30.190,13075.412878443349,6690.301798618055,33534.52337199728,32793.11600841475,59776.56659800609,33029.88803742982,10135.599688959086,18281.514141740103,,10.0
2022-02-27 14:43:46.543,15902.014482261478,6266.62448246771,32593.80550310677,32301.86936877601,64260.90768109652,30426.82622990921,10440.522186818383,18961.94594644856,,14.0
2022-02-27 14:43:49.267,18277.75904867161,6075.450012141468,32255.735368220256,31984.429894021738,64131.64754291148,30015.732945887205,10400.691378199028,18933.626286223687,,14.0
2022-02-27 14:42:06.417,12574.264416010908,6641.776161405584,34207.847321968955,34004.51350265903,60843.2588986467,34155.36542598789,9915.01032292966,18092.753659815036,,8.0
2022-02-27 14:44:50.979,19008.594037126782,5606.421006491305,30521.821143844267,30233.14836420397,61785.89901756037,29499.966442580997,10741.756646842558,19417.89918159237,,6.0
2022-02-27 14:41:51.415,12854.130608335809,6861.180884978877,35321.075954565524,34051.63097997081,61013.735653607335,34536.59677941761,9910.71878799424,18023.396196770216,,9.0
2022-02-27 14:43:22.775,14942.163520117228,6361.284120235935,32860.26064875849,30142.757909626715,65365.5308920778,30681.680820188623,10219.463434155396,18766.14466502007,,8.0
2022-02-27 14:41:49.131,12767.785819504956,6801.501727283207,35423.82692382657,34815.05481184182,61384.327576676325,34544.1516690435,9803.497469842134,17955.491597114993,,9.0
2022-02-27 14:41:56.977,12418.271591457318,6675.862571699927,34682.19604279948,33597.465884383426,60637.824015357975,34349.84795449352,9870.820924141515,18009.493411719013,,18.0
2022-02-27 14:42:08.389,12431.392065452585,6616.585745404452,34086.611460043365,33485.14836849551,60487.933217040685,34042.35500602186,9981.68557663984,18140.67579992721,,8.0
2022-02-27 14:41:16.772,12097.63581724594,6649.1745888202895,36770.20660283644,33043.991988181115,60085.71357556744,34901.9360425396,10031.708780730818,17812.596894812214,,5.0
2022-02-27 14:41:49.343,12575.560817189316,6830.2013671638215,35416.00381326721,33324.4169741174,60691.28938809507,34561.74249192983,9853.297156488556,17965.03579199741,,9.0
2022-02-27 14:44:22.284,18226.819423057965,5694.576286623035,31208.578492233577,31072.881051645407,64399.33203450824,29536.735062209973,10479.92831229309,19175.89684437476,,10.0
2022-02-27 14:42:04.161,12903.684425793224,6804.340398829031,34595.784198735266,34474.95066820987,61245.6573540756,34275.528404179626,9869.815095641028,18053.12401689577,,8.0
2022-02-27 14:41:58.017,12492.300569093297,6732.85952006096,34738.32127312676,33004.67526968423,60444.48142581957,34283.06094206106,9891.04925287357,18033.02979863045,,18.0
2022-02-27 14:42:04.873,12553.365534945196,6723.449435645275,34420.77003965021,32761.7341591995,60437.64179201625,34200.58300502098,9919.458320076266,18080.281386408973,,8.0
2022-02-27 14:44:27.569,17143.028037909036,5748.689859949334,31017.4710771407,31074.80330166856,64058.91496645391,29572.65431554965,10572.129258171231,19262.88983379481,,11.0
2022-02-27 14:42:44.215,13756.87286339675,6628.990963577147,33135.567085214505,34480.38214211251,60438.4688065611,32382.51446277076,10250.822931626191,18391.75294539368,,7.0
2022-02-27 14:43:22.971,15156.80732212154,6282.7177384755305,32762.315304555337,31420.629491881075,66093.97424387625,30638.497249900967,10198.229276922855,18763.57421440771,,8.0
2022-02-27 14:41:16.800,11985.206542635744,6563.276834878545,36566.98454224879,33441.67422552994,60105.31605545474,34841.765146465914,10007.054806596614,17805.489040075427,,5.0
2022-02-27 14:42:13.225,12767.204674149118,6706.37270288142,34159.63460917886,32948.23711493458,60146.13034083013,33852.633399085214,10020.912888158904,18165.285070572507,,16.0
2022-02-27 14:41:35.906,12196.207010293843,6709.770168038627,35826.91828333357,32760.750682443464,60550.7416189601,35018.50038987403,9871.491476475176,17885.91061662562,,12.0
2022-02-27 14:43:40.115,15666.404743958086,6270.290168558379,32436.98566400834,30458.342189591192,62715.5527729455,30438.113860859143,10496.803879356848,18993.57366485282,,5.0
2022-02-27 14:43:31.628,16413.623561099,6439.492874085054,33068.46714835968,31323.53351396722,65099.34396735954,30762.68354209465,10365.710898126472,18870.527311626352,,7.0
2022-02-27 14:44:04.463,16615.03513038577,6122.8804138756295,32100.323689022505,32646.22034385447,64761.92203306223,29792.394315289774,10336.675982079028,19039.752368897483,,18.0
2022-02-27 14:43:31.704,15766.473503884496,6263.495238243966,32601.40509622158,30150.53631669716,64431.89852617962,30693.393134283204,10391.169535061066,18904.725480642974,,7.0
2022-02-27 14:41:19.288,11982.971368190214,6603.912306298293,36392.21625235274,33365.4771286818,59940.36018137458,34888.45794063305,10044.2704611147,17801.599836540205,,5.0
2022-02-27 14:41:32.446,12084.53769499513,6624.364152474899,35728.32473854122,33602.02564025231,60888.05179453514,34765.83627055124,9864.405973482844,17877.90869211062,,12.0
2022-02-27 14:44:53.735,21036.54545981234,5650.073963412519,30519.13893450963,30293.65453644449,61619.40087311278,29518.339576523256,10778.771135660549,19449.012809874155,,6.0
2022-02-27 14:42:37.530,13130.062893636572,6551.564520783963,33100.22897723067,33178.54948980206,60868.96340477031,32601.226282265936,10240.183501265466,18348.45761638375,,11.0
2022-02-27 14:42:35.814,13312.564887114157,6622.173681518279,33264.51429897718,32705.09483874975,63083.4401349354,32688.487492619457,10201.805556035704,18304.536438529067,,11.0
2022-02-27 14:42:23.190,13281.495962321278,6839.723210301782,33952.92567645618,34122.44130640523,60492.94000779868,33404.05623961166,10044.717496003806,18198.298597132994,,20.0
2022-02-27 14:44:30.513,17122.643246965796,5796.835517506065,31208.578492233577,30635.010377765942,63962.578947851536,29614.519132914444,10575.124391928244,19250.75283655558,,11.0
2022-02-27 14:42:20.474,12897.403585601282,6691.79936549656,33771.09423531225,34191.39643804985,60526.78054890401,33578.42219810751,10053.904062974938,18213.006044984584,,20.0
2022-02-27 14:43:54.534,19348.9664016922,6150.59657700021,32347.06459606464,32323.975244042307,65120.354607147536,29830.928722730725,10402.747738688917,18967.42212384011,,9.0
2022-02-27 14:41:51.119,12543.173139473574,6696.672045787817,35137.97046398764,34458.36567382404,61187.09578360269,34519.63180537603,9843.395333694856,17981.285510216418,,9.0
2022-02-27 14:41:49.583,12630.836681227289,6728.791502570093,35287.77185532711,34654.993969797375,61312.19849731905,34517.70955535288,9823.882260785373,17995.45651620108,,9.0
2022-02-27 14:42:15.933,13163.635213808444,6708.13849069339,34161.31099001301,33897.4039432292,60591.08651770193,33753.25754323692,10037.40847556692,18178.293785845493,,16.0
2022-02-27 14:43:57.522,17631.748930424324,6222.859766824218,32342.59424717358,32496.307193792727,65056.49567323872,29826.458373839665,10422.037294153846,19058.86311040677,,9.0
2022-02-27 14:42:12.269,12524.66589506458,6566.339023868922,33974.49510985555,33151.83915517797,60274.51876098142,33928.31640581088,10036.626164510986,18194.208227897678,,16.0
2022-02-27 14:42:15.857,12553.700811112025,6531.760875196562,33801.91729091612,33008.340955774904,60155.42866652354,33690.73971399543,10050.148969906446,18200.444364600706,,16.0
2022-02-27 14:43:30.616,15742.668896039591,6199.345731657235,32546.620970561624,31028.37872843489,64950.4813492872,30705.150151866696,10346.689563595006,18870.77318081536,,7.0
2022-02-27 14:42:21.442,12942.576461145456,6659.478743014186,33721.62982483266,34215.178694150294,60503.22181024812,33465.679999074935,10039.84481571255,18212.40254788429,,20.0
