0,1,2,3,4,5,6,7,8
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6068523
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6068628
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6068735
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.606884
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6068952
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6069052
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6069152
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.606933
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.606946
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6069567
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6069696
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.606982
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6069932
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6070051
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.607019
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.607032
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.607046
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.60706
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.607074
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6070874
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6070988
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6071095
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.60712
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6071296
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6071393
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6071491
132341.375,132328.40625,132883.359375,132713.3125,132537.625,132758.015625,132925.203125,132843.21875,1665552923.6071596
133137.90625,133124.578125,133680.15625,133510.90625,133334.328125,133555.078125,133722.53125,133640.90625,1665552923.6071713
133104.5625,133091.5,133647.171875,133477.375,133300.890625,133522.0,133689.453125,133607.375,1665552923.60721
133119.671875,133106.25,133661.828125,133492.578125,133315.90625,133536.75,133704.203125,133622.484375,1665552923.6072257
133200.9375,133187.609375,133743.28125,133573.9375,133397.359375,133618.109375,133785.84375,133703.84375,1665552923.6345851
133240.359375,133227.125,133782.890625,133613.453125,133436.96875,133657.71875,133825.171875,133743.28125,1665552923.6596255
133206.296875,133192.984375,133748.734375,133579.3125,133402.90625,133623.734375,133791.296875,133709.578125,1665552923.6845088
133206.390625,133192.53125,133748.828125,133579.484375,133403.0,133623.5625,133791.203125,133709.21875,1665552923.711419
133282.65625,133269.25,133825.171875,133655.484375,133479.171875,133700.09375,133867.546875,133785.296875,1665552923.7115116
133337.453125,133324.140625,133879.625,133710.28125,133533.625,133754.90625,133922.359375,133840.375,1665552923.7115448
133309.03125,133295.34375,133851.28125,133681.671875,133505.359375,133726.296875,133893.484375,133811.9375,1665552923.7115965
133295.34375,133281.578125,133837.421875,133668.171875,133491.59375,133712.515625,133879.71875,133798.171875,1665552923.7345047
133361.421875,133347.734375,133903.40625,133734.34375,133557.484375,133778.234375,133945.515625,133864.25,1665552923.7595372
133431.15625,133417.484375,133973.328125,133804.078125,133627.5,133847.96875,134015.515625,133933.984375,1665552923.7863889
133414.796875,133400.84375,133957.234375,133787.890625,133610.78125,133831.703125,133999.421875,133917.625,1665552923.7864983
133390.65625,133377.15625,133932.90625,133763.84375,133587.0,133807.734375,133975.46875,133893.84375,1665552923.7865255
133443.3125,133429.28125,133984.859375,133815.703125,133638.9375,133859.953125,134027.40625,133945.875,1665552923.7865493
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810183
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8102777
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8102913
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103087
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103163
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103237
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103304
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810338
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103454
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103547
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103614
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.81037
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103776
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103857
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8103926
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810401
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8104088
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810418
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8104267
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810435
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810444
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810456
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8104656
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8104732
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8104813
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.81049
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810498
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105063
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810514
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105235
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105335
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105428
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105512
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810559
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105671
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810576
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8105848
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810594
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810605
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8106136
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8106215
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810632
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8106627
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8106766
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8106878
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810701
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810712
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8107252
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8107424
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.810755
133522.625,133508.578125,134064.421875,133895.0,133718.25,133939.53125,134106.8125,134025.265625,1665552923.8107708
134636.453125,134623.046875,135179.0625,135010.984375,134833.421875,135054.796875,135222.703125,135140.53125,1665552923.8107834
134666.234375,134652.546875,135208.921875,135040.484375,134862.921875,135084.03125,135252.296875,135170.21875,1665552923.8887355
134749.109375,134735.515625,135291.8125,135123.28125,134945.984375,135166.734375,135335.171875,135253.0,1665552923.888824
134769.9375,134756.53125,135312.375,135144.28125,134966.90625,135187.734375,135356.265625,135274.1875,1665552923.8889031
134734.71875,134721.21875,135276.96875,135109.0625,134931.765625,135152.59375,135320.59375,135239.140625,1665552923.8889318
134748.390625,134734.4375,135290.828125,135122.5625,134945.4375,135166.28125,135334.1875,135252.5625,1665552923.888949
134830.5625,134816.25,135373.171875,135205.078125,135027.15625,135248.359375,135416.625,135334.71875,1665552923.888965
134870.34375,134856.3125,135412.6875,135244.6875,135066.953125,135287.875,135456.671875,135374.515625,1665552923.888981
134836.71875,134823.21875,135379.0625,135210.8125,135033.421875,135254.703125,135422.78125,135340.984375,1665552923.8889968
134836.8125,134823.40625,135379.421875,135211.25,135033.6875,135254.96875,135423.0625,135341.515625,1665552923.8890133
134911.015625,134897.4375,135453.984375,135285.640625,135108.078125,135328.90625,135497.53125,135415.8125,1665552923.912846
134966.015625,134952.78125,135509.328125,135340.796875,135163.15625,135383.8125,135552.421875,135470.703125,1665552923.937006
134937.046875,134923.546875,135479.65625,135311.5625,135133.828125,135354.578125,135523.1875,135441.203125,1665552923.962773
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.9628575
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.9870372
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.9870667
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.9870758
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.9870844
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.987092
134923.546875,134910.125,135466.234375,135298.328125,135120.59375,135341.25,135510.234375,135427.796875,1665552923.9871044
135136.5,135122.828125,135679.296875,135510.9375,135332.9375,135554.125,135722.84375,135640.765625,1665552923.9871123
135106.46875,135093.140625,135649.078125,135480.90625,135303.25,135524.265625,135692.796875,135610.8125,1665552924.0120423
135145.625,135132.21875,135688.328125,135520.25,135342.328125,135563.421875,135731.875,135649.96875,1665552924.0396352
135229.40625,135215.8125,135772.375,135604.015625,135426.09375,135647.296875,135816.0,135733.921875,1665552924.0645633
135238.875,135225.375,135781.75,135613.5,135435.578125,135656.859375,135825.5625,135743.3125,1665552924.0901248
135203.03125,135189.703125,135746.078125,135577.734375,135399.984375,135621.359375,135789.796875,135707.640625,1665552924.0901856
135226.984375,135213.3125,135769.59375,135601.875,135423.953125,135645.140625,135813.59375,135731.15625,1665552924.11661
135310.578125,135296.8125,135853.734375,135685.640625,135507.71875,135728.46875,135897.453125,135814.84375,1665552924.116693
135338.65625,135325.0625,135881.890625,135713.359375,135535.890625,135756.90625,135925.4375,135843.09375,1665552924.1167316
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1167543
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166708
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1667469
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1667607
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1667707
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1667817
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1667917
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1668015
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1668117
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166823
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1668344
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1668446
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166855
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1668649
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166875
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166885
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166896
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166906
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.16695
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1669683
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1669784
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.166989
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1670115
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167025
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1670375
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1670475
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1670575
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167074
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1670873
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1670988
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1671112
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1671233
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167133
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1671429
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167152
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167162
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1671724
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1671836
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1671965
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1672077
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167217
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.167226
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1672356
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1672451
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1672556
135303.703125,135290.203125,135846.9375,135678.5,135500.390625,135721.765625,135890.203125,135808.40625,1665552924.1672685
136335.28125,136321.78125,136878.328125,136711.328125,136532.15625,136753.703125,136922.59375,136841.140625,1665552924.167282
136416.546875,136403.046875,136959.515625,136792.328125,136613.328125,136834.796875,137003.953125,136922.140625,1665552924.1673646
136455.265625,136442.125,136998.59375,136831.75,136652.3125,136873.859375,137043.109375,136961.03125,1665552924.1673968
136418.875,136405.640625,136962.28125,136795.28125,136616.1875,136837.296875,137006.640625,136924.734375,1665552924.167422
136418.421875,136405.015625,136961.75,136794.734375,136615.65625,136836.578125,137005.921875,136924.203125,1665552924.1674507
136494.421875,136481.09375,137037.75,136871.265625,136691.5625,136912.84375,137082.1875,137000.28125,1665552924.167472
136548.421875,136535.453125,137091.84375,136925.359375,136745.65625,136967.296875,137136.546875,137054.640625,1665552924.1926613
136517.40625,136504.171875,137061.0,136893.984375,136714.625,136936.09375,137105.34375,137023.703125,1665552924.1927311
136504.53125,136491.109375,137048.03125,136880.84375,136701.84375,136923.21875,137092.375,137010.921875,1665552924.2195325
136569.4375,136556.203125,137112.84375,136946.109375,136766.84375,136988.125,137157.546875,137075.75,1665552924.2465687
136636.84375,136623.609375,137180.0,137013.609375,136834.078125,137055.1875,137224.78125,137142.703125,1665552924.246733
136618.703125,136605.203125,137161.84375,136995.09375,136815.84375,137036.859375,137206.015625,137124.296875,1665552924.2467968
136595.359375,136581.5,137138.15625,136971.234375,136791.875,137013.515625,137182.5,137100.953125,1665552924.246818
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.269576
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2965388
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2965767
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2965899
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966008
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.296612
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966216
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966313
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.29664
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966497
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966588
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966683
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2966783
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.296687
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.296697
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967064
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967155
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.296726
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967355
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967656
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967763
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967887
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2967997
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2968116
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2968242
136645.25,136631.65625,137187.765625,137021.203125,136841.953125,137063.5,137232.65625,137150.671875,1665552924.2968357
137264.296875,137250.71875,137807.8125,137641.421875,137461.71875,137683.09375,137852.515625,137771.0625,1665552924.2968588
137262.15625,137248.5625,137805.390625,137639.09375,137458.9375,137680.765625,137850.015625,137768.46875,1665552924.3212135
137230.421875,137217.015625,137773.65625,137607.53125,137427.296875,137649.109375,137818.453125,137736.90625,1665552924.3212607
137263.046875,137249.546875,137806.46875,137640.078125,137460.1875,137681.921875,137851.53125,137769.546875,1665552924.3212812
137345.578125,137332.515625,137889.53125,137722.78125,137542.625,137764.625,137934.5,137851.96875,1665552924.3212967
137359.34375,137345.9375,137903.03125,137736.375,137556.390625,137778.21875,137947.90625,137865.484375,1665552924.3451247
137322.6875,137309.28125,137866.109375,137699.8125,137519.828125,137741.828125,137910.8125,137829.265625,1665552924.3451917
137338.875,137325.640625,137882.203125,137715.90625,137536.1875,137757.921875,137927.078125,137845.265625,1665552924.4219303
137421.296875,137408.078125,137964.71875,137798.328125,137618.453125,137840.4375,138009.6875,137927.890625,1665552924.4220076
137453.9375,137440.53125,137997.703125,137831.234375,137650.984375,137872.8125,138041.96875,137960.703125,1665552924.4220343
137417.1875,137403.875,137960.78125,137794.75,137614.421875,137836.0625,138005.21875,137923.765625,1665552924.422054
137420.859375,137407.71875,137964.625,137797.890625,137618.0,137839.734375,138009.0625,137927.34375,1665552924.422073
137497.296875,137483.984375,138041.25,137874.59375,137694.4375,137916.34375,138085.859375,138003.875,1665552924.4220915
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4470768
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4720757
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4721093
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.472122
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4721472
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4721572
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4721668
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4721763
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4721885
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4722023
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4722145
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4722269
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4722404
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4722579
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.472271
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.472282
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4722977
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4723186
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4723303
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4723406
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4723544
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4723787
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.472394
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.472407
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4724202
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4724307
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4724393
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.472448
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4724572
137546.203125,137532.796875,138089.890625,137923.59375,137743.4375,137965.25,138134.859375,138053.234375,1665552924.4724665
