0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
104200.890625,113034.8359375,170756.15625,129706.109375,83909.703125,113974.140625,75404.7734375,92823.7578125,0.0234375,-0.925048828125,-0.26708984375,-2.593993902206421,4.119872570037842,3.265380620956421,80.0,8004.0,1.0,1665718947.4911897
104127.6640625,112960.71875,170350.34375,129708.4296875,83474.2890625,113538.28125,75386.890625,92825.0078125,0.02001953125,-0.926025390625,-0.267822265625,-2.502441167831421,4.058837413787842,3.601073980331421,80.0,8005.0,1.0,1665718947.5162575
104137.140625,112970.4609375,170040.8125,129693.234375,83367.453125,113431.265625,75378.3984375,92811.5078125,0.01611328125,-0.927490234375,-0.272216796875,-2.258300542831421,3.936767339706421,3.753661870956421,80.0,8006.0,1.0,1665718947.5192463
104254.890625,113089.015625,170443.953125,129702.265625,83835.8515625,113900.828125,75422.65625,92816.875,0.016357421875,-0.9267578125,-0.2744140625,-1.8920897245407104,3.784179449081421,3.967284917831421,80.0,8007.0,1.0,1665718947.51928
104216.171875,113050.65625,170734.875,129700.828125,83942.3359375,114008.296875,75409.78125,92820.6328125,0.01318359375,-0.927978515625,-0.277099609375,-1.4953612089157104,3.723144292831421,4.150390148162842,80.0,8008.0,1.0,1665718947.5223143
104106.3828125,112940.0625,170390.578125,129688.8515625,83525.703125,113590.8515625,75364.9921875,92813.4765625,0.009521484375,-0.9287109375,-0.27734375,-1.1901854276657104,3.509521245956421,4.302978038787842,80.0,8009.0,1.0,1665718947.5223484
104114.7890625,112948.109375,170006.390625,129690.8203125,83317.296875,113382.1796875,75370.171875,92813.1171875,0.005126953125,-0.930908203125,-0.28125,-0.8239745497703552,3.173827886581421,4.516601085662842,80.0,8010.0,1.0,1665718947.52236
104215.4609375,113049.40625,170300.1875,129684.2890625,83730.4453125,113795.953125,75408.3515625,92815.625,0.000244140625,-0.931396484375,-0.281494140625,-0.5493163466453552,2.990722417831421,4.638671398162842,80.0,8011.0,1.0,1665718947.5249135
104220.6484375,113054.3203125,170691.609375,129690.546875,83959.5078125,114025.5546875,75410.6796875,92821.2578125,-0.003173828125,-0.930419921875,-0.275634765625,-0.1831054538488388,2.899169683456421,4.669188976287842,80.0,8012.0,1.0,1665718947.527419
104134.9921875,112968.2265625,170425.890625,129691.8046875,83584.7109375,113651.1171875,75380.90625,92814.015625,-0.006591796875,-0.931884765625,-0.272705078125,0.0915527269244194,2.532958745956421,4.791259288787842,80.0,8013.0,1.0,1665718947.5300205
104123.1953125,112956.515625,169976.265625,129697.96875,83299.140625,113364.7421875,75374.2890625,92811.6015625,-0.005615234375,-0.93603515625,-0.2734375,0.3051757514476776,2.197265386581421,4.669188976287842,80.0,8014.0,1.0,1665718947.5392299
104233.609375,113068.09375,170151.046875,129705.3046875,83643.71875,113709.9453125,75416.0390625,92819.9140625,-0.00830078125,-0.93994140625,-0.272705078125,0.5187987685203552,1.8005369901657104,4.730224132537842,80.0,8015.0,1.0,1665718947.539261
104248.71875,113083.5625,170615.171875,129701.6328125,83983.9140625,114051.4765625,75423.4609375,92825.8125,-0.01220703125,-0.946044921875,-0.283203125,0.7934569716453552,1.4038084745407104,4.760741710662842,80.0,8016.0,1.0,1665718947.5411508
104154.6640625,112988.34375,170464.515625,129692.3359375,83679.75,113747.5859375,75384.4765625,92819.734375,-0.01513671875,-0.94873046875,-0.289306640625,1.3122557401657104,1.0986326932907104,4.669188976287842,80.0,8017.0,1.0,1665718947.5499313
104115.234375,112948.2890625,169997.71875,129693.5859375,83315.1484375,113382.359375,75365.8828125,92817.9453125,-0.01708984375,-0.953125,-0.297607421875,1.8615721464157104,0.6408690810203552,4.638671398162842,80.0,8018.0,1.0,1665718947.5542324
104207.0546875,113040.6484375,170038.84375,129692.0703125,83543.8515625,113611.328125,75393.6015625,92818.3984375,-0.023681640625,-0.95166015625,-0.302490234375,2.502441167831421,0.2441406100988388,4.547118663787842,80.0,8019.0,1.0,1665718947.554263
104255.3359375,113089.8203125,170537.015625,129693.9453125,83956.109375,114024.8359375,75416.578125,92821.703125,-0.025634765625,-0.951171875,-0.300537109375,3.387450933456421,-0.1831054538488388,4.455565929412842,80.0,8020.0,1.0,1665718947.5624602
104206.875,113040.6484375,170513.859375,129711.2890625,83761.46875,113830.109375,75410.2265625,92827.78125,-0.02880859375,-0.949462890625,-0.302001953125,4.119872570037842,-0.6103515028953552,4.425048351287842,80.0,8021.0,1.0,1665718947.5668805
104129.71875,112963.0390625,170036.875,129700.828125,83345.28125,113413.3828125,75378.1328125,92820.1796875,-0.030029296875,-0.947509765625,-0.292724609375,4.760741710662842,-0.9765624403953552,4.211425304412842,80.0,8022.0,1.0,1665718947.5669515
104181.3046875,113015.609375,169939.515625,129691.8046875,83452.921875,113521.2109375,75390.109375,92813.65625,-0.028564453125,-0.94482421875,-0.284423828125,5.249022960662842,-1.2817381620407104,4.028319835662842,80.0,8023.0,1.0,1665718947.5805793
104247.5546875,113082.484375,170438.859375,129683.3984375,83916.234375,113985.140625,75413.359375,92809.9921875,-0.02978515625,-0.9404296875,-0.278076171875,5.706786632537842,-1.6174315214157104,3.906249761581421,80.0,8024.0,1.0,1665718947.5806124
104182.734375,113016.328125,170526.5625,129680.265625,83808.9453125,113877.671875,75390.828125,92805.4296875,-0.031982421875,-0.93359375,-0.26953125,5.859374523162842,-2.044677495956421,3.479003667831421,80.0,8025.0,1.0,1665718947.5824842
104127.75,112960.4453125,170083.109375,129693.5859375,83378.09375,113445.75,75367.7578125,92807.84375,-0.03466796875,-0.9287109375,-0.262451171875,5.950927257537842,-2.380370855331421,3.173827886581421,80.0,8026.0,1.0,1665718947.5849245
104175.765625,113008.0078125,169868.96875,129713.3515625,83386.2265625,113454.0625,75382.421875,92816.4296875,-0.03369140625,-0.921630859375,-0.2509765625,5.889892101287842,-2.563476324081421,2.868652105331421,80.0,8027.0,1.0,1665718947.587387
104275.2734375,113108.0546875,170338.0,129718.0,83884.578125,113953.578125,75420.8671875,92831.5390625,-0.031982421875,-0.919921875,-0.250244140625,5.676269054412842,-2.624511480331421,2.288818120956421,80.0,8028.0,1.0,1665718947.5911512
104235.3984375,113067.0234375,170558.578125,129703.421875,83898.7109375,113968.328125,75412.4609375,92837.8828125,-0.031982421875,-0.919921875,-0.24365234375,5.584716320037842,-2.838134527206421,1.8005369901657104,80.0,8029.0,1.0,1665718947.6005597
104144.46875,112975.2890625,170169.375,129707.265625,83458.828125,113528.1796875,75381.9765625,92831.5390625,-0.02978515625,-0.919921875,-0.240966796875,5.218505382537842,-2.899169683456421,1.4038084745407104,80.0,8030.0,1.0,1665718947.6006036
104141.7890625,112973.4140625,169836.609375,129676.0625,83319.171875,113387.8125,75377.59375,92811.9609375,-0.029541015625,-0.92041015625,-0.24072265625,4.974364757537842,-2.899169683456421,0.9155272841453552,80.0,8031.0,1.0,1665718947.6029656
104258.015625,113090.8046875,170219.1875,129670.7890625,83778.8984375,113848.4375,75419.171875,92810.5234375,-0.029052734375,-0.915283203125,-0.23828125,4.821776866912842,-2.868652105331421,0.4577636420726776,80.0,8032.0,1.0,1665718947.6030073
104234.0546875,113066.6640625,170554.8125,129670.609375,83917.9296875,113987.1953125,75409.25,92808.46875,-0.02734375,-0.90966796875,-0.232421875,4.455565929412842,-2.899169683456421,0.03051757626235485,80.0,8033.0,1.0,1665718947.613762
104130.7890625,112961.7890625,170238.21875,129663.1875,83505.5859375,113574.4921875,75370.0859375,92801.046875,-0.02294921875,-0.9130859375,-0.22607421875,4.211425304412842,-2.929687261581421,-0.3967284858226776,80.0,8034.0,1.0,1665718947.6192615
104132.21875,112962.953125,169842.515625,129673.1171875,83278.3984375,113347.3984375,75376.609375,92807.7578125,-0.0205078125,-0.908203125,-0.219970703125,3.906249761581421,-2.838134527206421,-0.7629393935203552,80.0,8035.0,1.0,1665718947.6192987
104236.3828125,113068.2734375,170116.09375,129675.9765625,83683.0546875,113753.3046875,75407.640625,92805.96875,-0.0166015625,-0.91162109375,-0.220458984375,3.173827886581421,-2.746581792831421,-1.0986326932907104,80.0,8036.0,1.0,1665718947.6211808
104240.40625,113073.0078125,170548.109375,129677.765625,83953.515625,114024.4765625,75405.3125,92810.9765625,-0.013916015625,-0.917236328125,-0.224365234375,2.838134527206421,-2.716064214706421,-1.4038084745407104,80.0,8037.0,1.0,1665718947.623634
104159.8515625,112991.0234375,170338.1875,129677.3203125,83605.8984375,113676.2421875,75384.9296875,92813.2109375,-0.010009765625,-0.912841796875,-0.227294921875,2.380370855331421,-2.655029058456421,-1.6784666776657104,80.0,8038.0,1.0,1665718947.6349933
104131.8671875,112962.0546875,169871.125,129675.2578125,83274.0234375,113343.46875,75370.171875,92793.359375,-0.009521484375,-0.913818359375,-0.23291015625,1.8310545682907104,-2.532958745956421,-1.8920897245407104,80.0,8039.0,1.0,1665718947.6379893
104220.9140625,113052.265625,170036.609375,129679.5546875,83602.3203125,113672.9296875,75390.9140625,92811.78125,-0.00537109375,-0.910888671875,-0.225830078125,1.8920897245407104,-2.410888433456421,-2.075195074081421,80.0,8040.0,1.0,1665718947.6380212
104263.46875,113094.734375,170537.375,129683.6640625,83974.1640625,114045.0390625,75412.640625,92819.375,-0.002197265625,-0.90234375,-0.220947265625,1.7700194120407104,-2.349853277206421,-2.227782964706421,80.0,8041.0,1.0,1665718947.639869
104194.1796875,113024.1953125,170427.671875,129676.78125,83690.4765625,113760.90625,75390.5625,92806.328125,-0.00048828125,-0.905029296875,-0.22021484375,1.0070799589157104,-2.014159917831421,-2.319335699081421,80.0,8042.0,1.0,1665718947.6487536
104132.3984375,112962.328125,169958.03125,129671.6875,83299.59375,113369.6640625,75367.3125,92802.125,0.007080078125,-0.90771484375,-0.20947265625,0.8239745497703552,-1.9226073026657104,-2.380370855331421,80.0,8043.0,1.0,1665718947.651191
104197.578125,113029.109375,169952.5625,129662.3828125,83489.3125,113560.1015625,75389.21875,92797.296875,0.011962890625,-0.904052734375,-0.206298828125,0.2441406100988388,-1.7700194120407104,-2.410888433456421,80.0,8044.0,1.0,1665718947.6549213
104274.734375,113107.1640625,170486.953125,129684.2890625,83945.46875,114017.5078125,75425.609375,92811.8671875,0.015380859375,-0.90673828125,-0.216552734375,-0.6103515028953552,-1.4343260526657104,-2.319335699081421,80.0,8045.0,1.0,1665718947.664461
