0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
103472.4921875,112495.890625,175671.21875,131850.359375,83641.3046875,113891.890625,75305.0,92579.0546875,0.026611328125,-0.933837890625,-0.218017578125,-3.936767339706421,0.4882812201976776,-0.03051757626235485,80.0,2001.0,1.0,1665718923.5402808
103500.1171875,112524.5,175416.140625,131850.265625,83563.96875,113814.28125,75305.3515625,92579.6796875,0.026611328125,-0.933837890625,-0.22216796875,-3.723144292831421,0.8544921278953552,0.2746581733226776,80.0,2002.0,1.0,1665718923.5403335
103602.0390625,112627.4921875,175848.609375,131849.453125,84022.625,114273.7421875,75337.359375,92583.078125,0.0263671875,-0.9326171875,-0.222412109375,-3.509521245956421,1.1596678495407104,0.5493163466453552,80.0,2003.0,1.0,1665718923.5557764
103566.7265625,112591.1953125,176143.015625,131851.0625,84110.8671875,114361.453125,75331.1015625,92578.25,0.025146484375,-0.93408203125,-0.224853515625,-3.295898199081421,1.4648436307907104,0.9155272841453552,80.0,2004.0,1.0,1665718923.5646703
103481.609375,112504.7421875,175810.96875,131854.203125,83711.578125,113961.0,75307.4140625,92575.5625,0.025146484375,-0.933349609375,-0.22607421875,-3.173827886581421,1.8005369901657104,1.3122557401657104,80.0,2005.0,1.0,1665718923.5647206
103487.421875,112510.4609375,175463.703125,131862.25,83537.859375,113786.75,75304.90625,92577.171875,0.02392578125,-0.93505859375,-0.227783203125,-2.899169683456421,2.075195074081421,1.6174315214157104,80.0,2006.0,1.0,1665718923.564742
103589.7890625,112613.3671875,175796.75,131865.015625,83947.4375,114196.765625,75343.9765625,92578.9609375,0.021240234375,-0.93505859375,-0.224853515625,-2.593993902206421,2.197265386581421,1.8920897245407104,80.0,2007.0,1.0,1665718923.5677679
103586.0390625,112609.8828125,176178.875,131853.75,84139.8359375,114389.3515625,75348.984375,92572.078125,0.019287109375,-0.935791015625,-0.224365234375,-2.471923589706421,2.349853277206421,2.319335699081421,80.0,2008.0,1.0,1665718923.5678203
103499.84375,112522.796875,175920.125,131844.453125,83769.78125,114018.3984375,75315.4609375,92564.2109375,0.017333984375,-0.93701171875,-0.226806640625,-2.258300542831421,2.258300542831421,2.716064214706421,80.0,2009.0,1.0,1665718923.5696485
103463.0078125,112486.234375,175482.65625,131832.296875,83483.0546875,113731.7578125,75289.7109375,92554.46875,0.0126953125,-0.936767578125,-0.2275390625,-2.044677495956421,2.319335699081421,3.112792730331421,80.0,2010.0,1.0,1665718923.5759387
103551.5234375,112575.90625,175675.421875,131841.765625,83819.5859375,114069.2734375,75321.5390625,92563.9453125,0.0068359375,-0.939697265625,-0.23095703125,-1.7395018339157104,2.227782964706421,3.326415777206421,80.0,2011.0,1.0,1665718923.5846696
103580.671875,112605.3203125,176127.90625,131851.515625,84132.1484375,114381.5703125,75334.7734375,92567.875,0.001708984375,-0.940673828125,-0.232177734375,-1.4953612089157104,2.166747808456421,3.601073980331421,80.0,2012.0,1.0,1665718923.5947273
103495.9140625,112519.671875,175956.875,131854.109375,83831.296875,114079.375,75302.765625,92566.265625,-0.001220703125,-0.94140625,-0.23095703125,-1.2512205839157104,1.9836424589157104,3.784179449081421,80.0,2013.0,1.0,1665718923.5948055
103464.265625,112487.5703125,175485.25,131862.875,83489.2265625,113736.9453125,75291.2265625,92571.0078125,-0.00732421875,-0.94140625,-0.230224609375,-0.9460448622703552,1.7395018339157104,4.089354991912842,80.0,2014.0,1.0,1665718923.5948308
103561.5390625,112584.8515625,175549.171875,131860.90625,83737.5078125,113985.6796875,75335.578125,92591.2109375,-0.00927734375,-0.943115234375,-0.23095703125,-0.5493163466453552,1.4343260526657104,4.394530773162842,80.0,2015.0,1.0,1665718923.5977857
103613.9296875,112638.046875,176029.65625,131855.890625,84125.0859375,114374.1484375,75350.953125,92592.1953125,-0.013916015625,-0.947265625,-0.23193359375,-0.3356933295726776,1.1596678495407104,4.516601085662842,80.0,2016.0,1.0,1665718923.59784
103540.796875,112564.4609375,175974.390625,131865.734375,83916.3203125,114164.4921875,75332.359375,92589.8671875,-0.015869140625,-0.947998046875,-0.231689453125,-0.1220703050494194,1.0375975370407104,4.730224132537842,80.0,2017.0,1.0,1665718923.5996857
103459.703125,112483.28125,175492.140625,131861.078125,83512.2890625,113759.5703125,75294.4453125,92582.453125,-0.021240234375,-0.9501953125,-0.23095703125,0.1220703050494194,0.6713866591453552,4.852294445037842,80.0,2018.0,1.0,1665718923.608507
103526.8515625,112550.9609375,175398.890625,131855.453125,83634.328125,113882.234375,75316.265625,92586.828125,-0.025146484375,-0.952880859375,-0.2333984375,0.3051757514476776,0.2746581733226776,4.913329601287842,80.0,2019.0,1.0,1665718923.617777
