0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
103617.7734375,112597.453125,173269.21875,130926.9609375,83737.0625,113881.0703125,75337.1875,92679.453125,0.011474609375,-0.935546875,-0.190673828125,-3.479003667831421,-0.8239745497703552,-1.1291502714157104,80.0,4001.0,1.0,1665718931.5272586
103653.984375,112633.578125,173041.484375,130922.3984375,83702.640625,113846.2890625,75343.0859375,92680.4375,0.011962890625,-0.93701171875,-0.19287109375,-3.814697027206421,-0.4272460639476776,-0.9765624403953552,80.0,4002.0,1.0,1665718931.529781
103731.9453125,112713.0546875,173480.921875,130929.7265625,84156.0234375,114300.8359375,75367.7578125,92685.890625,0.01220703125,-0.939453125,-0.1943359375,-3.967284917831421,-0.1220703050494194,-0.8544921278953552,80.0,4003.0,1.0,1665718931.5323577
103692.7890625,112673.8046875,173718.21875,130911.2265625,84205.015625,114349.828125,75356.4921875,92683.65625,0.01416015625,-0.942138671875,-0.201171875,-4.089354991912842,0.3051757514476776,-0.7629393935203552,80.0,4004.0,1.0,1665718931.534758
103613.9296875,112594.0546875,173360.9375,130907.6484375,83813.7734375,113957.78125,75327.171875,92680.0859375,0.014404296875,-0.9423828125,-0.207763671875,-4.089354991912842,0.7019042372703552,-0.5187987685203552,80.0,4005.0,1.0,1665718931.5372877
103630.46875,112610.421875,173043.09375,130896.2890625,83666.609375,113810.8828125,75334.6796875,92679.8125,0.016845703125,-0.9453125,-0.209228515625,-3.967284917831421,0.8850097060203552,-0.3356933295726776,80.0,4006.0,1.0,1665718931.5409744
103735.8828125,112716.7265625,173394.46875,130897.3671875,84074.390625,114219.03125,75371.25,92679.1015625,0.017333984375,-0.94677734375,-0.213623046875,-3.906249761581421,1.2512205839157104,-0.2441406100988388,80.0,4007.0,1.0,1665718931.5473115
103709.953125,112690.796875,173725.71875,130893.0703125,84229.3359375,114373.6171875,75356.4921875,92670.515625,0.017333984375,-0.94580078125,-0.212646484375,-3.784179449081421,1.5869139432907104,-0.0915527269244194,80.0,4008.0,1.0,1665718931.5540926
103619.3828125,112600.1328125,173443.203125,130903.3515625,83869.6484375,114013.84375,75322.7890625,92669.9765625,0.01806640625,-0.943115234375,-0.214599609375,-3.662109136581421,1.9226073026657104,0.0610351525247097,80.0,4009.0,1.0,1665718931.5541396
103617.0625,112597.3671875,173049.359375,130897.546875,83637.1015625,113781.0234375,75328.78125,92673.734375,0.016357421875,-0.94140625,-0.216796875,-3.417968511581421,2.136230230331421,0.2441406100988388,80.0,4010.0,1.0,1665718931.5565896
103720.0546875,112700.8125,173300.765625,130891.4609375,83999.734375,114143.5703125,75357.65625,92678.6484375,0.0166015625,-0.940673828125,-0.215576171875,-3.295898199081421,2.441406011581421,0.4577636420726776,80.0,4011.0,1.0,1665718931.5566163
103736.953125,112717.796875,173737.875,130898.796875,84276.09375,114420.015625,75363.46875,92682.140625,0.01708984375,-0.9423828125,-0.216796875,-3.173827886581421,2.716064214706421,0.7324218153953552,80.0,4012.0,1.0,1665718931.5697875
103641.734375,112622.21875,173543.78125,130891.4609375,83962.8984375,114106.1953125,75336.9140625,92672.9296875,0.016845703125,-0.942626953125,-0.218017578125,-3.021239995956421,2.777099370956421,1.0070799589157104,80.0,4013.0,1.0,1665718931.5728216
103596.5859375,112576.890625,173109.171875,130881.6328125,83652.5703125,113795.0625,75318.40625,92670.6015625,0.014404296875,-0.94287109375,-0.218017578125,-2.807616949081421,2.899169683456421,1.2512205839157104,80.0,4014.0,1.0,1665718931.5728593
103694.6640625,112675.7734375,173239.625,130887.0859375,83924.0078125,114067.125,75343.53125,92679.28125,0.01220703125,-0.94287109375,-0.2216796875,-2.593993902206421,2.838134527206421,1.5869139432907104,80.0,4015.0,1.0,1665718931.5747979
103744.5546875,112726.109375,173745.75,130895.0390625,84292.7265625,114436.1953125,75365.078125,92686.5234375,0.008544921875,-0.941650390625,-0.21875,-2.441406011581421,2.655029058456421,1.8615721464157104,80.0,4016.0,1.0,1665718931.581012
103668.203125,112648.6875,173675.390625,130906.484375,84062.3203125,114205.171875,75345.9453125,92686.0703125,0.004150390625,-0.938232421875,-0.218994140625,-2.197265386581421,2.716064214706421,2.136230230331421,80.0,4017.0,1.0,1665718931.5928059
103620.28125,112600.1328125,173226.46875,130923.6484375,83698.8828125,113841.28125,75324.3125,92686.5234375,-0.00048828125,-0.938720703125,-0.21728515625,-2.075195074081421,2.471923589706421,2.410888433456421,80.0,4018.0,1.0,1665718931.5928404
103695.9140625,112677.1171875,173209.84375,130915.421875,83863.5703125,114006.7734375,75350.59375,92686.96875,-0.0029296875,-0.939453125,-0.216796875,-1.8920897245407104,2.380370855331421,2.685546636581421,80.0,4019.0,1.0,1665718931.5947468
103748.1328125,112729.0625,173706.5,130908.8984375,84282.890625,114426.9921875,75368.2109375,92680.4375,-0.004638671875,-0.939453125,-0.21826171875,-1.5258787870407104,2.075195074081421,2.899169683456421,80.0,4020.0,1.0,1665718931.5973175
103676.25,112656.1015625,173745.390625,130890.8359375,84137.6015625,114280.6328125,75345.765625,92679.546875,-0.007568359375,-0.9384765625,-0.215087890625,-1.3732908964157104,1.8310545682907104,2.960204839706421,80.0,4021.0,1.0,1665718931.6017053
103606.6015625,112585.65625,173300.140625,130881.2734375,83725.703125,113867.75,75320.734375,92673.109375,-0.01123046875,-0.936279296875,-0.21826171875,-1.1901854276657104,1.6784666776657104,3.021239995956421,80.0,4022.0,1.0,1665718931.6017416
103653.359375,112633.125,173147.96875,130886.9921875,83762.8125,113905.5703125,75332.8046875,92675.609375,-0.013427734375,-0.936279296875,-0.216552734375,-0.8239745497703552,1.4953612089157104,3.112792730331421,80.0,4023.0,1.0,1665718931.6035368
103748.0390625,112728.1640625,173630.234375,130900.671875,84217.265625,114360.109375,75370.9765625,92687.328125,-0.014892578125,-0.9365234375,-0.215576171875,-0.5187987685203552,1.3122557401657104,3.112792730331421,80.0,4024.0,1.0,1665718931.6179392
103704.5,112684.1796875,173784.28125,130897.71875,84183.109375,114326.2265625,75360.96875,92693.671875,-0.016357421875,-0.9365234375,-0.2138671875,-0.3356933295726776,1.0681151151657104,3.143310308456421,80.0,4025.0,1.0,1665718931.6179817
103614.1953125,112593.7890625,173363.984375,130893.25,83769.2421875,113911.6484375,75329.046875,92687.6796875,-0.015869140625,-0.936279296875,-0.20849609375,-0.1220703050494194,0.8544921278953552,3.082275152206421,80.0,4026.0,1.0,1665718931.6197336
103639.3203125,112619.1796875,173098.09375,130900.40625,83701.5625,113843.7890625,75339.2421875,92689.828125,-0.019775390625,-0.93603515625,-0.2099609375,-0.1220703050494194,0.4882812201976776,3.112792730331421,80.0,4027.0,1.0,1665718931.6222966
103731.3203125,112712.1640625,173499.171875,130887.9765625,84140.375,114283.4921875,75369.546875,92693.3125,-0.02294921875,-0.938232421875,-0.211181640625,0.1220703050494194,0.1220703050494194,3.143310308456421,80.0,4028.0,1.0,1665718931.6311376
103703.6953125,112684.265625,173756.296875,130892.359375,84221.9140625,114365.03125,75357.75,92695.015625,-0.0263671875,-0.9404296875,-0.212890625,0.1220703050494194,-0.2441406100988388,3.143310308456421,80.0,4029.0,1.0,1665718931.6354296
103624.2109375,112603.53125,173402.15625,130905.9453125,83833.0859375,113975.21875,75328.78125,92695.546875,-0.026611328125,-0.941162109375,-0.216064453125,0.3051757514476776,-0.6713866591453552,3.234863042831421,80.0,4030.0,1.0,1665718931.6354902
103634.2265625,112613.7265625,173039.703125,130901.390625,83659.2734375,113801.765625,75337.9921875,92693.8515625,-0.027587890625,-0.946044921875,-0.21533203125,0.5493163466453552,-1.1596678495407104,3.173827886581421,80.0,4031.0,1.0,1665718931.6435666
103734.09375,112714.578125,173347.53125,130915.15625,84063.484375,114206.421875,75369.015625,92694.1171875,-0.029541015625,-0.94677734375,-0.212890625,0.7324218153953552,-1.5258787870407104,3.143310308456421,80.0,4032.0,1.0,1665718931.6478472
103729.8046875,112709.75,173718.65625,130893.4296875,84266.8828125,114410.0,75366.8671875,92700.6484375,-0.03173828125,-0.946044921875,-0.21240234375,0.8544921278953552,-1.9836424589157104,3.082275152206421,80.0,4033.0,1.0,1665718931.6478941
103639.9453125,112619.359375,173440.78125,130884.671875,83900.3203125,114042.6328125,75342.4609375,92695.1953125,-0.033203125,-0.947998046875,-0.211181640625,1.0986326932907104,-2.441406011581421,2.990722417831421,80.0,4034.0,1.0,1665718931.6510487
103619.921875,112599.2421875,173014.671875,130892.625,83634.78125,113777.0,75333.96875,92689.3828125,-0.0341796875,-0.947509765625,-0.2119140625,1.4038084745407104,-2.777099370956421,2.899169683456421,80.0,4035.0,1.0,1665718931.665446
103725.78125,112706.171875,173211.1875,130901.1171875,83968.1796875,114111.296875,75368.8359375,92687.859375,-0.035888671875,-0.948974609375,-0.207763671875,1.4343260526657104,-3.173827886581421,2.868652105331421,80.0,4036.0,1.0,1665718931.6654859
103740.9765625,112722.0859375,173657.78125,130895.3125,84272.875,114416.4375,75377.1484375,92693.4921875,-0.036376953125,-0.951171875,-0.207763671875,1.5258787870407104,-3.540038824081421,2.746581792831421,80.0,4037.0,1.0,1665718931.6673603
