0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
105107.0234375,113904.5859375,168444.984375,129204.0,83347.2421875,113431.4453125,75402.6328125,92837.3515625,-0.005126953125,-0.943359375,-0.19189453125,-0.6103515028953552,-1.4953612089157104,0.9765624403953552,80.0,10006.0,1.0,1665718955.4861798
105210.0234375,114008.8359375,168795.28125,129224.203125,83771.3046875,113855.4140625,75439.109375,92836.9921875,-0.005126953125,-0.94189453125,-0.193603515625,-0.6103515028953552,-1.5869139432907104,1.0375975370407104,80.0,10007.0,1.0,1665718955.4930818
105199.1171875,113997.296875,169158.640625,129212.3125,83949.7578125,114033.8671875,75437.234375,92838.421875,-0.005126953125,-0.942626953125,-0.193115234375,-0.6408690810203552,-1.5258787870407104,1.0986326932907104,80.0,10008.0,1.0,1665718955.4931245
105121.5078125,113918.53125,168875.21875,129213.0234375,83579.5234375,113663.0078125,75408.796875,92841.1015625,-0.006103515625,-0.94140625,-0.190185546875,-0.6713866591453552,-1.6174315214157104,1.1291502714157104,80.0,10009.0,1.0,1665718955.506763
105108.3671875,113905.390625,168461.171875,129223.0390625,83334.1015625,113416.6875,75400.125,92843.6953125,-0.00634765625,-0.94189453125,-0.1943359375,-0.7324218153953552,-1.7089842557907104,1.2207030057907104,80.0,10010.0,1.0,1665718955.5068004
105203.9453125,114002.0390625,168704.1875,129232.4296875,83697.9921875,113781.6484375,75433.921875,92847.359375,-0.0078125,-0.941650390625,-0.191162109375,-0.7019042372703552,-1.7089842557907104,1.2207030057907104,80.0,10011.0,1.0,1665718955.509302
105205.4609375,114003.6484375,169156.21875,129234.84375,83991.9609375,114076.0703125,75440.0,92853.265625,-0.00830078125,-0.9423828125,-0.191162109375,-0.6713866591453552,-1.7700194120407104,1.2207030057907104,80.0,10012.0,1.0,1665718955.5094218
105124.640625,113921.84375,168971.5,129214.0078125,83671.96875,113755.3671875,75415.4140625,92853.171875,-0.008544921875,-0.940673828125,-0.190673828125,-0.7324218153953552,-1.7700194120407104,1.1596678495407104,80.0,10013.0,1.0,1665718955.5124428
105106.671875,113903.8671875,168517.671875,129233.59375,83344.203125,113426.96875,75407.0078125,92855.3203125,-0.00830078125,-0.943603515625,-0.1884765625,-0.7934569716453552,-1.8615721464157104,1.0986326932907104,80.0,10014.0,1.0,1665718955.5268097
105190.625,113988.1796875,168615.21875,129247.8046875,83612.9609375,113696.625,75436.9609375,92852.3671875,-0.009033203125,-0.945068359375,-0.19482421875,-0.8239745497703552,-1.8920897245407104,1.1901854276657104,80.0,10015.0,1.0,1665718955.5268476
105220.9296875,114018.3125,169113.578125,129235.6484375,83991.0625,114075.6171875,75446.9765625,92850.8515625,-0.010009765625,-0.94580078125,-0.19384765625,-0.9460448622703552,-1.8615721464157104,1.2512205839157104,80.0,10016.0,1.0,1665718955.5292845
105139.75,113936.5,169043.84375,129215.3515625,83753.6875,113837.2578125,75414.875,92851.3828125,-0.010009765625,-0.9462890625,-0.19140625,-0.7629393935203552,-1.8920897245407104,1.0986326932907104,80.0,10017.0,1.0,1665718955.529315
105086.375,113882.9453125,168579.71875,129225.2734375,83367.71875,113449.7734375,75395.390625,92853.265625,-0.01025390625,-0.945068359375,-0.1923828125,-0.7934569716453552,-1.8615721464157104,1.0681151151657104,80.0,10018.0,1.0,1665718955.5310175
105160.1328125,113957.0703125,168546.90625,129236.1796875,83525.5234375,113608.203125,75419.171875,92857.5546875,-0.0107421875,-0.944091796875,-0.194091796875,-0.7629393935203552,-1.8920897245407104,1.0375975370407104,80.0,10019.0,1.0,1665718955.53876
105230.5859375,114028.234375,169061.984375,129223.1328125,83967.015625,114050.9453125,75445.1015625,92857.015625,-0.009765625,-0.94482421875,-0.192138671875,-0.7934569716453552,-1.9531248807907104,1.0375975370407104,80.0,10020.0,1.0,1665718955.541203
105162.640625,113958.8515625,169101.328125,129223.578125,83820.296875,113903.8671875,75422.2109375,92849.8671875,-0.010009765625,-0.94482421875,-0.19091796875,-0.7324218153953552,-1.8615721464157104,1.0070799589157104,80.0,10021.0,1.0,1665718955.5505347
105099.515625,113895.9140625,168656.078125,129231.890625,83415.8203125,113498.40625,75401.203125,92852.4609375,-0.00927734375,-0.944580078125,-0.19091796875,-0.7019042372703552,-1.7700194120407104,0.8850097060203552,80.0,10022.0,1.0,1665718955.5505693
105138.40625,113935.1640625,168484.421875,129225.1875,83451.1328125,113533.28125,75417.7421875,92851.296875,-0.008056640625,-0.94384765625,-0.187744140625,-0.7019042372703552,-1.7395018339157104,0.8239745497703552,80.0,10023.0,1.0,1665718955.55245
105218.609375,114015.8046875,168967.125,129224.828125,83916.6796875,113999.625,75449.65625,92852.1015625,-0.00830078125,-0.943359375,-0.187744140625,-0.7934569716453552,-1.6174315214157104,0.7934569716453552,80.0,10024.0,1.0,1665718955.5562165
105175.2421875,113971.8203125,169147.90625,129227.6015625,83890.390625,113973.3359375,75432.9375,92851.65625,-0.00830078125,-0.943115234375,-0.18798828125,-0.7934569716453552,-1.5258787870407104,0.7629393935203552,80.0,10025.0,1.0,1665718955.5712051
105095.046875,113890.546875,168736.8125,129222.859375,83462.578125,113544.6328125,75404.328125,92844.7734375,-0.006591796875,-0.9423828125,-0.19091796875,-0.8544921278953552,-1.5563963651657104,0.7629393935203552,80.0,10026.0,1.0,1665718955.5712569
105118.921875,113915.046875,168456.875,129230.90625,83383.453125,113465.59375,75411.3046875,92846.2890625,-0.00537109375,-0.942138671875,-0.186767578125,-0.9460448622703552,-1.4953612089157104,0.6408690810203552,80.0,10027.0,1.0,1665718955.5712707
105216.7265625,114014.2890625,168883.625,129252.0078125,83857.578125,113940.078125,75443.7578125,92859.1640625,-0.003173828125,-0.941650390625,-0.187255859375,-0.8850097060203552,-1.4038084745407104,0.6103515028953552,80.0,10028.0,1.0,1665718955.573753
105194.9140625,113991.7578125,169175.171875,129241.7265625,83962.453125,114044.59375,75438.125,92862.6484375,-0.00390625,-0.9404296875,-0.189453125,-0.9460448622703552,-1.3122557401657104,0.6103515028953552,80.0,10029.0,1.0,1665718955.576398
