0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
104857.046875,113653.4375,167533.125,128893.3984375,83445.5,113524.0703125,75624.0,92917.9921875,-0.00634765625,-0.942626953125,-0.186279296875,-0.6408690810203552,-1.6174315214157104,1.0681151151657104,80.0,12006.0,1.0,1665718963.467562
104938.4921875,113736.40625,167769.15625,128887.2265625,83799.2890625,113878.296875,75654.9375,92912.09375,-0.006591796875,-0.942626953125,-0.18798828125,-0.7934569716453552,-1.6174315214157104,1.0375975370407104,80.0,12007.0,1.0,1665718963.46999
104957.0,113755.0078125,168208.0625,128895.6328125,84078.328125,114157.875,75664.59375,92914.7734375,-0.007568359375,-0.943115234375,-0.18701171875,-0.8850097060203552,-1.6479490995407104,1.0070799589157104,80.0,12008.0,1.0,1665718963.473734
104878.6796875,113675.7890625,168013.875,128878.015625,83756.1015625,113835.1171875,75637.7734375,92909.3203125,-0.008056640625,-0.944580078125,-0.187255859375,-0.9765624403953552,-1.6479490995407104,0.9765624403953552,80.0,12009.0,1.0,1665718963.4806182
104847.8359375,113644.234375,167557.359375,128879.8046875,83428.3359375,113506.9921875,75629.9921875,92910.6640625,-0.009521484375,-0.943359375,-0.186279296875,-1.0070799589157104,-1.7089842557907104,1.0070799589157104,80.0,12010.0,1.0,1665718963.4806747
104937.3359375,113734.53125,167667.6875,128905.2890625,83710.7734375,113789.515625,75657.3515625,92921.03125,-0.008544921875,-0.944580078125,-0.1884765625,-1.0681151151657104,-1.7395018339157104,1.0070799589157104,80.0,12011.0,1.0,1665718963.482646
104985.34375,113783.171875,168164.78125,128910.4765625,84089.6796875,114168.6953125,75672.640625,92923.5390625,-0.00927734375,-0.943603515625,-0.189697265625,-1.0375975370407104,-1.6479490995407104,0.9155272841453552,80.0,12012.0,1.0,1665718963.512565
104902.734375,113699.125,168091.109375,128889.375,83850.6953125,113929.890625,75649.125,92921.2109375,-0.0107421875,-0.943603515625,-0.187255859375,-0.9460448622703552,-1.6784666776657104,0.8239745497703552,80.0,12013.0,1.0,1665718963.514989
104854.6328125,113650.0390625,167617.890625,128912.890625,83470.265625,113549.015625,75626.7734375,92918.890625,-0.0107421875,-0.943603515625,-0.18994140625,-1.0375975370407104,-1.6784666776657104,0.8544921278953552,80.0,12014.0,1.0,1665718963.517522
104917.5703125,113714.328125,167580.515625,128908.953125,83631.734375,113711.015625,75646.265625,92916.203125,-0.009521484375,-0.945556640625,-0.189453125,-1.0070799589157104,-1.6784666776657104,0.8239745497703552,80.0,12015.0,1.0,1665718963.5206006
104977.7421875,113775.125,168095.234375,128879.8984375,84062.9453125,114142.8515625,75672.546875,92909.234375,-0.009521484375,-0.943603515625,-0.189208984375,-1.0375975370407104,-1.6784666776657104,0.8239745497703552,80.0,12016.0,1.0,1665718963.5206313
104912.921875,113709.40625,168136.265625,128887.9453125,83912.5625,113991.7578125,75647.515625,92907.4453125,-0.009521484375,-0.943115234375,-0.1875,-1.1291502714157104,-1.6784666776657104,0.7934569716453552,80.0,12017.0,1.0,1665718963.5225327
104847.8359375,113643.6953125,167678.765625,128890.265625,83496.8203125,113575.4765625,75624.8046875,92903.6015625,-0.00830078125,-0.943603515625,-0.191650390625,-1.2207030057907104,-1.6479490995407104,0.7324218153953552,80.0,12018.0,1.0,1665718963.5249927
104896.921875,113692.9609375,167518.734375,128892.3203125,83541.2578125,113619.9140625,75645.640625,92902.8828125,-0.007568359375,-0.943115234375,-0.191650390625,-1.2207030057907104,-1.6784666776657104,0.6713866591453552,80.0,12019.0,1.0,1665718963.5280912
104980.25,113777.359375,168015.65625,128903.0546875,84011.71875,114091.53125,75677.9140625,92908.515625,-0.005615234375,-0.9423828125,-0.191650390625,-1.2817381620407104,-1.6479490995407104,0.7019042372703552,80.0,12020.0,1.0,1665718963.5281332
104928.125,113724.875,168176.671875,128905.2890625,83978.28125,114058.6328125,75660.03125,92907.3515625,-0.00634765625,-0.94287109375,-0.195556640625,-1.2817381620407104,-1.6479490995407104,0.7934569716453552,80.0,12021.0,1.0,1665718963.5299692
104854.6328125,113650.1328125,167757.0,128875.4296875,83551.5390625,113630.640625,75636.609375,92899.6640625,-0.00732421875,-0.943359375,-0.193359375,-1.4038084745407104,-1.4648436307907104,0.7934569716453552,80.0,12022.0,1.0,1665718963.532528
104882.6171875,113678.296875,167486.8125,128878.1953125,83475.8125,113554.2890625,75643.3125,92903.78125,-0.00732421875,-0.9443359375,-0.192626953125,-1.3732908964157104,-1.4953612089157104,0.7019042372703552,80.0,12023.0,1.0,1665718963.5355587
104968.1796875,113765.5546875,167915.25,128887.2265625,83942.78125,114022.2421875,75671.5625,92914.5078125,-0.007080078125,-0.945068359375,-0.19482421875,-1.3122557401657104,-1.5563963651657104,0.7629393935203552,80.0,12024.0,1.0,1665718963.5355775
104940.90625,113737.84375,168198.140625,128885.3515625,84028.078125,114108.1640625,75658.515625,92907.8046875,-0.00732421875,-0.943359375,-0.1943359375,-1.3122557401657104,-1.6174315214157104,0.7019042372703552,80.0,12025.0,1.0,1665718963.5437665
104871.9765625,113667.7421875,167850.796875,128896.9765625,83628.0703125,113707.796875,75633.8359375,92906.28125,-0.005859375,-0.94189453125,-0.193359375,-1.3427733182907104,-1.6784666776657104,0.8239745497703552,80.0,12026.0,1.0,1665718963.555663
104869.828125,113665.421875,167486.640625,128890.984375,83451.4921875,113530.1484375,75635.265625,92905.8359375,-0.007568359375,-0.9443359375,-0.19580078125,-1.2817381620407104,-1.7395018339157104,0.7629393935203552,80.0,12027.0,1.0,1665718963.5557296
104949.1328125,113745.890625,167819.3125,128874.4453125,83866.1640625,113945.3515625,75669.421875,92915.1328125,-0.006103515625,-0.944091796875,-0.194580078125,-1.1901854276657104,-1.7700194120407104,0.7324218153953552,80.0,12028.0,1.0,1665718963.5581286
104944.3046875,113741.1484375,168204.125,128890.359375,84065.8984375,114145.8046875,75667.1875,92918.9765625,-0.006103515625,-0.945556640625,-0.192626953125,-1.2207030057907104,-1.7089842557907104,0.7934569716453552,80.0,12029.0,1.0,1665718963.558155
104864.015625,113659.875,167943.234375,128885.2578125,83702.90625,113782.546875,75635.0859375,92918.265625,-0.007080078125,-0.94482421875,-0.193603515625,-1.1596678495407104,-1.6784666776657104,0.7629393935203552,80.0,12030.0,1.0,1665718963.57183
104845.0625,113640.5625,167512.109375,128860.3125,83425.390625,113504.3984375,75625.609375,92911.375,-0.0048828125,-0.944091796875,-0.1953125,-1.2207030057907104,-1.6174315214157104,0.7629393935203552,80.0,12031.0,1.0,1665718963.571861
104934.203125,113730.421875,167716.765625,128875.3359375,83766.65625,113845.84375,75658.9609375,92909.4140625,-0.0048828125,-0.9443359375,-0.192138671875,-1.1901854276657104,-1.6174315214157104,0.7324218153953552,80.0,12032.0,1.0,1665718963.5743527
104957.8984375,113754.828125,168179.265625,128882.9375,84078.859375,114158.5859375,75666.2890625,92910.3046875,-0.00439453125,-0.945068359375,-0.195068359375,-1.1291502714157104,-1.6784666776657104,0.7019042372703552,80.0,12033.0,1.0,1665718963.5743897
104889.3203125,113685.359375,168019.953125,128896.4375,83786.9453125,113865.9609375,75642.8671875,92912.453125,-0.005615234375,-0.943115234375,-0.193359375,-1.1291502714157104,-1.7089842557907104,0.6408690810203552,80.0,12034.0,1.0,1665718963.5856264
104859.9921875,113654.78125,167554.40625,128901.4453125,83449.2578125,113527.2890625,75634.1015625,92912.984375,-0.006103515625,-0.944091796875,-0.192626953125,-1.2512205839157104,-1.7089842557907104,0.6408690810203552,80.0,12035.0,1.0,1665718963.58566
104920.96875,113717.1015625,167624.59375,128886.515625,83685.6484375,113764.6640625,75654.671875,92915.1328125,-0.00537109375,-0.945068359375,-0.191650390625,-1.1596678495407104,-1.7700194120407104,0.6103515028953552,80.0,12036.0,1.0,1665718963.6049173
104969.6953125,113766.2734375,168139.671875,128889.1015625,84081.09375,114160.734375,75672.015625,92920.765625,-0.00439453125,-0.94384765625,-0.191650390625,-1.0986326932907104,-1.6784666776657104,0.5798339247703552,80.0,12037.0,1.0,1665718963.6049547
104901.8359375,113697.609375,168098.890625,128892.234375,83869.6484375,113948.3046875,75646.890625,92920.9453125,-0.0048828125,-0.944091796875,-0.191650390625,-1.1291502714157104,-1.4648436307907104,0.6408690810203552,80.0,12038.0,1.0,1665718963.604974
104850.96875,113646.5546875,167628.25,128894.46875,83475.9921875,113553.9296875,75628.828125,92921.5703125,-0.004150390625,-0.941162109375,-0.1923828125,-1.0375975370407104,-1.4648436307907104,0.6103515028953552,80.0,12039.0,1.0,1665718963.6074748
