0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
750000.0625,750000.0625,507070.4375,750000.0625,648202.875,165281.765625,750000.0625,750000.0625,0.040283203125,-0.895263671875,-0.2421875,0.0,0.0,0.0,80.0,1.0,1.0,1665718915.5608838
750000.0625,750000.0625,599630.8125,750000.0625,198348.9375,-638845.875,750000.0625,750000.0625,0.038330078125,-0.901123046875,-0.25341796875,0.0,0.0,0.0,80.0,2.0,1.0,1665718915.5659466
681049.125,750000.0625,706308.5625,750000.0625,125598.6640625,-750000.125,750000.0625,750000.0625,0.038330078125,-0.904541015625,-0.260498046875,0.0,0.0,0.0,80.0,3.0,1.0,1665718915.5660849
314779.28125,750000.0625,737467.9375,750000.0625,290535.0625,-750000.125,750000.0625,750000.0625,0.036865234375,-0.90576171875,-0.261962890625,0.0,0.0,0.0,80.0,4.0,1.0,1665718915.5685182
317727.125,750000.0625,750000.0625,750000.0625,629780.375,-750000.125,750000.0625,750000.0625,0.0390625,-0.90869140625,-0.270263671875,-9.216307640075684,4.791259288787842,4.058837413787842,80.0,5.0,1.0,1665718915.57212
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,-541973.4375,750000.0625,750000.0625,0.0390625,-0.911376953125,-0.275146484375,-8.270262718200684,2.502441167831421,1.6784666776657104,80.0,6.0,1.0,1665718915.5864518
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,259034.015625,750000.0625,750000.0625,0.03759765625,-0.91162109375,-0.27880859375,-8.117674827575684,2.288818120956421,1.5869139432907104,80.0,7.0,1.0,1665718915.5864885
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,643477.5,750000.0625,750000.0625,0.0380859375,-0.913330078125,-0.28076171875,-7.873534679412842,2.136230230331421,1.5563963651657104,80.0,8.0,1.0,1665718915.5889492
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.03759765625,-0.917236328125,-0.28369140625,-7.781981945037842,2.288818120956421,1.8920897245407104,80.0,9.0,1.0,1665718915.588986
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,685448.125,750000.0625,0.033935546875,-0.920166015625,-0.288330078125,-7.659911632537842,2.441406011581421,2.197265386581421,80.0,10.0,1.0,1665718915.599756
731751.6875,750000.0625,750000.0625,750000.0625,668476.1875,750000.0625,520930.125,638275.375,0.03271484375,-0.921875,-0.29345703125,-7.446288585662842,2.716064214706421,2.593993902206421,80.0,11.0,1.0,1665718915.604071
575663.5625,629171.25,750000.0625,746486.25,517925.09375,688708.75,410265.03125,501921.0625,0.0302734375,-0.9248046875,-0.294677734375,-7.232665538787842,3.021239995956421,3.112792730331421,80.0,12.0,1.0,1665718915.6041408
469675.8125,512851.78125,750000.0625,610039.125,415349.0,554585.875,335462.96875,410468.15625,0.027099609375,-0.9267578125,-0.295166015625,-7.019042491912842,3.234863042831421,3.509521245956421,80.0,13.0,1.0,1665718915.606462
393187.15625,429113.5625,750000.0625,511288.03125,342374.84375,459025.375,281182.46875,344695.3125,0.024169921875,-0.92822265625,-0.2978515625,-6.683349132537842,3.387450933456421,3.906249761581421,80.0,14.0,1.0,1665718915.606502
334839.53125,365297.875,750000.0625,435671.5625,289711.0,389058.15625,239632.078125,294272.0,0.01953125,-0.932861328125,-0.3017578125,-6.256103038787842,3.479003667831421,4.302978038787842,80.0,15.0,1.0,1665718915.6196277
288161.75,313830.65625,750000.0625,374986.21875,248965.1875,333899.84375,207113.328125,253999.78125,0.015869140625,-0.935546875,-0.304443359375,-5.981444835662842,3.631591558456421,4.760741710662842,80.0,16.0,1.0,1665718915.623978
249953.84375,271782.5625,750000.0625,324748.59375,213967.71875,286970.84375,180291.59375,220848.03125,0.010986328125,-0.937744140625,-0.303466796875,-5.462646007537842,3.662109136581421,4.943847179412842,80.0,17.0,1.0,1665718915.6240172
219097.703125,238782.453125,750000.0625,284759.375,185451.0,249983.625,158135.296875,193783.46875,0.00732421875,-0.93798828125,-0.307861328125,-4.974364757537842,3.723144292831421,5.187987804412842,80.0,18.0,1.0,1665718915.6263144
204057.75,221995.5625,750000.0625,264847.09375,171988.015625,232085.328125,147168.625,180554.0,0.003173828125,-0.93994140625,-0.30712890625,-4.455565929412842,3.723144292831421,5.401610851287842,80.0,19.0,1.0,1665718915.62636
197309.9375,214866.34375,750000.0625,256213.5,166651.390625,224833.609375,142482.8125,174951.671875,0.000244140625,-0.942626953125,-0.30615234375,-3.936767339706421,3.784179449081421,5.584716320037842,80.0,20.0,1.0,1665718915.6397016
191420.4375,208431.1875,750000.0625,248808.984375,160931.859375,217415.78125,138369.375,170046.09375,-0.001708984375,-0.94189453125,-0.30419921875,-3.540038824081421,3.845214605331421,5.798339366912842,80.0,21.0,1.0,1665718915.644108
185982.609375,202471.859375,750000.0625,241954.875,155138.734375,210058.125,134550.09375,165501.359375,-0.006103515625,-0.941162109375,-0.30859375,-3.051757574081421,3.845214605331421,5.950927257537842,80.0,22.0,1.0,1665718915.64422
181193.625,197285.796875,750000.0625,235648.734375,150714.78125,204159.765625,131084.40625,161301.109375,-0.007568359375,-0.941162109375,-0.3076171875,-2.685546636581421,3.814697027206421,5.981444835662842,80.0,23.0,1.0,1665718915.655301
176841.640625,192544.46875,750000.0625,229820.734375,147490.578125,199641.140625,127920.7421875,157380.96875,-0.011962890625,-0.941162109375,-0.303955078125,-2.258300542831421,3.692626714706421,6.164550304412842,80.0,24.0,1.0,1665718915.6553848
172569.609375,187911.921875,750000.0625,224415.453125,143644.296875,194587.234375,124901.9140625,153734.765625,-0.016357421875,-0.9423828125,-0.302978515625,-1.9531248807907104,3.692626714706421,6.134032726287842,80.0,25.0,1.0,1665718915.6577644
168570.609375,183574.171875,750000.0625,219401.25,139382.0,189179.0,122093.3671875,150332.203125,-0.020751953125,-0.94189453125,-0.297119140625,-1.7089842557907104,3.479003667831421,6.072997570037842,80.0,26.0,1.0,1665718915.6578112
165019.0,179707.40625,750000.0625,214737.0625,136009.75,184739.59375,119536.5078125,147156.828125,-0.024169921875,-0.94189453125,-0.295654296875,-1.4953612089157104,3.448486089706421,6.072997570037842,80.0,27.0,1.0,1665718915.6659036
161828.34375,176225.09375,750000.0625,210401.890625,133844.578125,181581.375,117181.890625,144198.171875,-0.02587890625,-0.9404296875,-0.29541015625,-1.2512205839157104,3.326415777206421,6.011962413787842,80.0,28.0,1.0,1665718915.6758924
158670.84375,172792.140625,750000.0625,206366.328125,131246.328125,178056.59375,114933.8359375,141451.046875,-0.029296875,-0.939453125,-0.2958984375,-1.0681151151657104,3.204345464706421,5.920409679412842,80.0,29.0,1.0,1665718915.6759777
